ID,pLDDT
AF-A0A7S2DK77-F1,50.52
AF-A0A7S4V5K7-F1,48.24
AF-K2DS48-F1,62.84
AF-A0A7S3F2L8-F1,63.09
AF-A0A2A7U0K4-F1,50.47
AF-A0A2X0M3K3-F1,51.79
AF-A0A7C3FJ46-F1,49.45
AF-A0A137QL66-F1,54.71
AF-A0A6P0TRC5-F1,55.91
AF-X1AZ52-F1,59.80
AF-A0A4P7RVV0-F1,44.95
AF-A0A7J4IH20-F1,57.94
AF-A0A432SH61-F1,54.35
AF-A0A7W8CIS8-F1,53.87
AF-A0A7S1JD18-F1,55.47
AF-A0A2W7AV62-F1,55.61
AF-A0A7Y5WJ84-F1,58.09
AF-A0A6F9X348-F1,53.18
AF-A0A0A1D1U7-F1,49.21
AF-A0A1D6P7G0-F1,54.12
AF-A0A6G7Z2T4-F1,46.78
AF-A0A7S2JPU8-F1,50.76
AF-A0A512HSR5-F1,59.91
AF-A0A495ZFI3-F1,54.90
AF-H3C3T1-F1,47.64
AF-K7RK56-F1,50.85
AF-A0A1Q9PHR5-F1,51.88
AF-A0A413GXF1-F1,88.13
AF-A0A6I3TSF5-F1,51.37
AF-A0A099ZG18-F1,65.59
AF-A0A7J6QZG2-F1,60.75
AF-A0A7X8AZV9-F1,48.88
AF-A0A2B8J9V3-F1,56.16
AF-A0A519PI06-F1,82.77
AF-A0A7J9N6L6-F1,57.97
AF-A0A7V4Q644-F1,52.47
AF-A0A6P0S651-F1,53.09
AF-S4ATI4-F1,52.56
AF-A0A6S7HLZ3-F1,49.37
AF-A0A1I2X5I5-F1,47.37
AF-A0A840ELA8-F1,60.33
AF-A0A6P8JNU8-F1,58.18
AF-T0RS85-F1,53.79
AF-A0A0P0V5Y0-F1,56.73
AF-A0A3C1G1P3-F1,53.31
AF-A0A1J5QPG2-F1,73.29
AF-A0A7W8W567-F1,51.55
AF-A0A034WSI0-F1,54.50
AF-A0A1W5DR73-F1,57.37
AF-D5QBB1-F1,49.57
AF-A0A0D2JG74-F1,49.19
AF-A0A3E0N3T5-F1,56.20
AF-A0A654ZMF8-F1,56.10
AF-A0A3M6XVU1-F1,40.24
AF-A0A2R6QQ54-F1,54.01
AF-T1HWS3-F1,50.27
AF-A0A524JH57-F1,56.06
AF-A0A3C1BN36-F1,56.49
AF-A0A832H160-F1,52.65
AF-A0A0K2UJC2-F1,57.07
AF-A0A1M7R644-F1,50.49
AF-A0A1Y3X2Q8-F1,58.05
AF-A0A355T1Q4-F1,51.38
AF-A0A1G6EIZ9-F1,52.89
AF-A0A6B8RK86-F1,52.12
AF-A0A6V7I298-F1,57.06
AF-A0A4S0IAV6-F1,48.25
AF-A0A839GQI8-F1,48.22
AF-A0A558IEW6-F1,56.75
AF-A0A0S7MIW0-F1,55.07
AF-A0A1U8NJU1-F1,50.54
AF-A0A6B2G6J9-F1,46.79
AF-B9TFM1-F1,53.76
AF-A0A0F0LCX4-F1,59.36
AF-H1LFN5-F1,45.99
AF-A0A521UXW8-F1,53.97
AF-A0A2N1DSM6-F1,51.63
AF-A0A351FNR2-F1,59.30
AF-A0A2P2IC52-F1,55.42
AF-A0A554TV50-F1,47.77
AF-A0A067BRB5-F1,51.94
AF-A0A2D6KTW7-F1,55.20
AF-A0A2P5DTT9-F1,53.99
AF-A0A2N9LLC3-F1,49.71
AF-A0A3B8UPZ3-F1,46.44
AF-A0A484P313-F1,69.30
AF-A0A816B5M9-F1,56.89
AF-A0A6B3IEC8-F1,47.74
AF-A0A1X7V7M1-F1,52.87
AF-A0A420I7J6-F1,50.71
AF-A0A838VVV5-F1,54.61
AF-L5N2V4-F1,54.14
AF-A0A2M7ERR9-F1,52.82
AF-A0A3A8NSX3-F1,51.55
AF-A0A381NYU8-F1,55.14
AF-A0A0F9S7T3-F1,56.04
AF-A0A7L8V679-F1,47.26
AF-A0A5K1BLG8-F1,52.03
AF-A0A7W7RR50-F1,52.70
AF-A0A7Y1X438-F1,51.34
AF-A0A133N3P0-F1,55.29
AF-A0A392STT1-F1,54.70
AF-A0A7J6S601-F1,56.04
AF-A0A2G1Z3T0-F1,56.10
AF-A0A1A8N2D1-F1,55.32
AF-A0A0C2MRA0-F1,55.07
AF-A0A314YP61-F1,42.14
AF-A0A660TV00-F1,53.21
AF-A0A5S3YKE8-F1,53.55
AF-A0A2V6YT65-F1,45.76
AF-E6Q3L3-F1,46.31
AF-A0A0Q5XEY0-F1,55.84
AF-A0A2G5I188-F1,60.22
AF-A0A0N5CBN8-F1,54.09
AF-A0A7X7T6G6-F1,46.54
AF-A0A1V1W0G2-F1,54.36
AF-A0A1G0ZD41-F1,63.47
AF-A0A2V5K666-F1,51.75
AF-A0A2B6JH55-F1,53.66
AF-D6SLS7-F1,54.14
AF-A0A0C9V4M1-F1,57.93
AF-N1LES8-F1,56.12
AF-A0A3L7HS65-F1,53.95
AF-A0A6G1NKW2-F1,52.72
AF-A0A537XKC7-F1,51.27
AF-A0A7Y3JFE2-F1,50.99
AF-A0A2W0B877-F1,44.87
AF-A0A809SMI5-F1,57.07
AF-X1CEW9-F1,53.67
AF-A0A4S0XKG3-F1,49.19
AF-A0A7C3CSV4-F1,51.89
AF-A0A5J5CH53-F1,56.25
AF-A0A4Z1AWX7-F1,48.67
AF-A0A7J4BUY1-F1,50.59
AF-A0A1F6B0D1-F1,51.89
AF-W6NA44-F1,53.45
AF-A0A564Y7B2-F1,58.03
AF-A0A7X6YT87-F1,57.67
AF-A0A090TDU8-F1,51.02
AF-A0A099L4Q0-F1,51.06
AF-A0A7V9K3I4-F1,50.18
AF-A0A2V9RIE0-F1,53.30
AF-A0A1S8M8R4-F1,65.47
AF-A0A838YMJ9-F1,52.64
AF-A0A7Z9VMC3-F1,57.67
AF-A0A7S1C8G2-F1,58.54
AF-A0A812PRT4-F1,54.47
AF-A0A7C6BAG8-F1,47.55
AF-A0A6A0BAF0-F1,49.03
AF-A0A5C3M7W1-F1,53.68
AF-A0A2R6K291-F1,53.09
AF-A0A4R4DV40-F1,47.35
AF-A0A835H940-F1,47.44
AF-A0A0A9WZV4-F1,47.80
AF-A0A2N9FUQ6-F1,50.93
AF-A0A7V0S201-F1,49.41
AF-I2CRY6-F1,50.90
AF-A0A847GG62-F1,56.79
AF-F1KY61-F1,59.88
AF-A0A6A0A6Q7-F1,56.29
AF-A0A484ZDC6-F1,54.19
AF-A0A6I1Z303-F1,57.21
AF-A0A0G1MNP0-F1,53.10
AF-A0A816P1S3-F1,56.05
AF-H7BYF7-F1,51.03
AF-W4JQT6-F1,52.39
AF-A0A6V7UWU6-F1,52.39
AF-A0A381WRP1-F1,58.53
AF-A0A0C1GA59-F1,56.92
AF-A0A336N412-F1,61.55
AF-A0A1I5X559-F1,58.25
AF-A0A821LD74-F1,55.89
AF-F0EH29-F1,52.95
AF-A0A2V4DH31-F1,55.83
AF-A0A3R7A8B6-F1,64.17
AF-E8UBI5-F1,48.51
AF-A0A7U3UYC5-F1,56.18
AF-A0A0L0EZG1-F1,50.67
AF-A0A1Y2FSV1-F1,50.90
AF-A0A7C3JUD8-F1,63.41
AF-A0A0E2IWU3-F1,48.51
AF-A0A840NUN5-F1,59.02
AF-A0A3D5ABU5-F1,57.54
AF-A0A2U2SFU3-F1,55.64
AF-T1BQ88-F1,55.27
AF-A0A531LIX3-F1,57.23
AF-A0A2E9SZI5-F1,55.03
AF-A0A485K6L2-F1,49.27
AF-A0A080YWB0-F1,53.73
AF-A0A7Y5UA25-F1,53.24
AF-A0A384KKT6-F1,49.03
AF-A0A2D3WEF6-F1,52.08
AF-A0A498T2L0-F1,54.58
AF-A0A7K4F708-F1,57.14
AF-A0A0K8ME89-F1,55.83
AF-A0A7G9Z2M5-F1,54.33
AF-A0A2G1MBX3-F1,50.98
AF-A0A6V7JJ54-F1,49.74
AF-V2YIC2-F1,53.88
AF-W1XR28-F1,50.71
AF-A0A1V5LYA5-F1,57.34
AF-X1BCD7-F1,48.70
AF-A0A3D8P8T0-F1,54.12
AF-A0A7Y5MPI7-F1,48.22
AF-A0A833G3A0-F1,57.85
AF-A0A830BJ45-F1,58.25
AF-A0A1J5DY20-F1,57.80
AF-A0A7W4HY45-F1,59.51
AF-A0A7Y0L4T0-F1,51.60
AF-A0A512HDF9-F1,52.32
AF-A0A7T8HJW6-F1,52.87
AF-A0A7V4LF75-F1,49.95
AF-E3N9Q1-F1,54.62
AF-A0A4Y9VS95-F1,59.08
AF-C1N001-F1,63.43
AF-A0A1M2YG70-F1,57.47
AF-A0A2U1M9V4-F1,52.18
AF-R7V6F4-F1,53.15
AF-A0A7L5BGV9-F1,50.41
AF-A0A090KY53-F1,48.10
AF-A0A4Y8QDC1-F1,52.28
AF-F0X8N1-F1,51.54
AF-B6Z5U9-F1,53.72
AF-A0A402BT90-F1,53.07
AF-A0A7I7MAK3-F1,53.85
AF-A0A0S8F2M4-F1,45.77
AF-A0A7G2D3G8-F1,57.09
AF-A0A0F4GIN6-F1,48.72
AF-E3MV22-F1,50.56
AF-A0A243QKD0-F1,55.88
AF-A0A0G0RNR7-F1,50.84
AF-A0A7W6WMB9-F1,47.24
AF-A0A359LSJ6-F1,53.86
AF-A0A659YW17-F1,52.74
AF-A0A2D0N3F2-F1,55.32
AF-A0A1R4HBK2-F1,53.86
AF-A0A2X4ZJ05-F1,55.13
AF-A0A4U0XYH5-F1,49.09
AF-A0A2X2RVK2-F1,51.00
AF-A0A268QV39-F1,61.33
AF-A0A081D8N0-F1,52.65
AF-A0A4Y2PXS8-F1,54.31
AF-A0A2T1G7L4-F1,55.62
AF-A0A820VM36-F1,51.56
AF-H1LZV8-F1,58.52
AF-A0A538RQC3-F1,63.95
AF-A0A7J4LEH1-F1,50.92
AF-A0A4Y2HUL4-F1,57.37
AF-A0A2H6JXX4-F1,56.63
AF-A0A367ZQF3-F1,53.77
AF-A0A1X7G900-F1,50.11
AF-A0A351QVX6-F1,57.77
AF-A0A0S7ZH79-F1,47.69
AF-A0A7S3WZJ2-F1,51.81
AF-A0A1F5X212-F1,50.96
AF-A0A484TSN9-F1,53.87
AF-E9GRN9-F1,47.74
AF-A0A5E7KWP8-F1,54.88
AF-A0A7J2I4P6-F1,50.20
AF-A0A0L7L3L9-F1,49.60
AF-A0A353GFK9-F1,54.12
AF-A0A4P6JME8-F1,48.87
AF-A0A7V3CXC1-F1,50.47
AF-A0A535KDJ6-F1,53.46
AF-A0A4R2X175-F1,54.47
AF-S7U3B2-F1,50.41
AF-A0A403MNV3-F1,52.22
AF-A0A5K0X8V9-F1,55.50
AF-A0A350KIM4-F1,49.49
AF-L0B031-F1,48.96
AF-A0A330EQN8-F1,56.37
AF-A0A224VKH4-F1,49.55
AF-Q4EAS1-F1,49.53
AF-A0A1H0ZI80-F1,53.76
AF-A0A819LUJ0-F1,51.43
AF-A0A7S3RYS8-F1,53.60
AF-A0A326KTM1-F1,48.54
AF-T0G8S5-F1,50.34
AF-E2CB57-F1,54.62
AF-A0A7H8S891-F1,58.59
AF-A0A519S4D4-F1,51.60
AF-A0A251UH49-F1,52.35
AF-A0A0P9CLY2-F1,57.17
AF-A0A2N0WYE0-F1,53.96
AF-A2DAL6-F1,49.98
AF-A0A7L4QPV6-F1,56.73
AF-A0A6C6Z3G5-F1,53.14
AF-A0A1M5SIC2-F1,53.24
AF-A0A2P7RKN9-F1,53.65
AF-A0A1A0HG11-F1,49.44
AF-A0A6V8PWA8-F1,48.65
AF-M1WB86-F1,57.21
AF-A0A0M3C5S7-F1,53.82
AF-A0A7W6BRX4-F1,54.09
AF-D5DE99-F1,52.76
AF-A0A0F9XHQ8-F1,54.07
AF-A0A4D4J1H3-F1,52.90
AF-X6ELY5-F1,50.47
AF-A0A1M7YKG8-F1,53.01
AF-A0A379WGV2-F1,59.41
AF-A0A386C8X3-F1,44.34
AF-A0A2X2K0S1-F1,52.00
AF-A0A7R9BB38-F1,54.59
AF-A0A2V7S4M7-F1,52.19
AF-A0A7R6R8K0-F1,55.18
AF-A0A836X0S8-F1,49.74
AF-C8X9L9-F1,57.03
AF-A0A7J9NL31-F1,55.13
AF-A0A830GWR5-F1,51.64
AF-A0A3D1QTD5-F1,45.72
AF-A0A1G8J9F3-F1,57.11
AF-A0A838GL92-F1,52.67
AF-A0A558BF60-F1,57.73
