ID,pLDDT
AF-A0A1W5DR73-F1,91.60
AF-A0A0D2JG74-F1,49.03
AF-A0A3E0N3T5-F1,50.01
AF-A0A654ZMF8-F1,73.55
AF-A0A034WSI0-F1,49.69
AF-X0UXX5-F1,44.69
AF-E7G4B8-F1,37.86
AF-A0A3M6XVU1-F1,35.44
AF-A0A832H160-F1,41.91
AF-A0A2R6QQ54-F1,42.48
AF-A0A524JH57-F1,45.84
AF-A0A3C1BN36-F1,63.15
AF-A0A1M7R644-F1,42.38
AF-A0A1Y3X2Q8-F1,49.10
AF-A0A0K2UJC2-F1,78.01
AF-E8UBI5-F1,58.97
AF-A0A381NYU8-F1,32.56
AF-F0EH29-F1,66.51
AF-A0A0F9S7T3-F1,42.94
AF-A0A7W7RR50-F1,72.67
AF-A0A7L8V679-F1,39.44
AF-W4JQT6-F1,33.91
AF-A0A5K1BLG8-F1,50.54
AF-A0A392STT1-F1,59.80
AF-H7BYF7-F1,81.08
AF-A0A7J6S601-F1,44.52
AF-A0A7Y1X438-F1,50.26
AF-A0A133N3P0-F1,70.99
AF-A0A554TV50-F1,71.58
AF-A0A067BRB5-F1,45.62
AF-F1KY61-F1,38.81
AF-I2CRY6-F1,48.48
AF-A0A351FNR2-F1,46.77
AF-A0A2P2IC52-F1,42.20
AF-A0A3B8UPZ3-F1,52.95
AF-A0A2N9LLC3-F1,44.87
AF-A0A484P313-F1,34.54
AF-A0A2D6KTW7-F1,68.41
AF-A0A2P5DTT9-F1,38.43
AF-A0A1X7V7M1-F1,51.22
AF-A0A420I7J6-F1,43.07
AF-A0A838VVV5-F1,69.27
AF-A0A816B5M9-F1,51.72
AF-A0A6B3IEC8-F1,72.99
AF-A0A2M7ERR9-F1,43.39
AF-A0A3A8NSX3-F1,58.34
AF-A0A537XKC7-F1,58.85
AF-A0A6G1NKW2-F1,55.02
AF-A0A7Y3JFE2-F1,48.31
AF-X1BCD7-F1,56.36
AF-A0A3L7HS65-F1,51.28
AF-W1XR28-F1,58.54
AF-V2YIC2-F1,36.70
AF-A0A5J5CH53-F1,79.00
AF-A0A4S0XKG3-F1,58.44
AF-A0A7C3CSV4-F1,67.21
AF-A0A2W0B877-F1,48.76
AF-A0A809SMI5-F1,59.36
AF-A0A564Y7B2-F1,36.80
AF-A0A4Z1AWX7-F1,45.82
AF-A0A7J4BUY1-F1,27.33
AF-A0A1F6B0D1-F1,50.10
AF-A0A090TDU8-F1,40.49
AF-A0A7X6YT87-F1,55.75
AF-A0A660TV00-F1,37.49
AF-A0A2G1Z3T0-F1,57.32
AF-A0A1A8N2D1-F1,40.45
AF-A0A314YP61-F1,36.16
AF-A0A0C2MRA0-F1,54.75
AF-A0A0Q5XEY0-F1,58.42
AF-A0A5S3YKE8-F1,34.74
AF-T1BQ88-F1,40.93
AF-A0A2V6YT65-F1,38.61
AF-A0A7X7T6G6-F1,37.09
AF-A0A1V1W0G2-F1,47.97
AF-A0A1G0ZD41-F1,53.14
AF-A0A2G5I188-F1,55.04
AF-A0A0N5CBN8-F1,35.54
AF-A0A0C9V4M1-F1,74.77
AF-A0A2V5K666-F1,52.97
AF-A0A2B6JH55-F1,53.63
AF-A0A0G1MNP0-F1,50.07
AF-A0A816P1S3-F1,70.84
AF-A0A484ZDC6-F1,46.38
AF-A0A6I1Z303-F1,42.89
AF-A0A381WRP1-F1,42.44
AF-A0A0C1GA59-F1,41.21
AF-A0A1I5X559-F1,50.30
AF-A0A336N412-F1,40.18
AF-A0A6V7UWU6-F1,45.25
AF-A0A2V4DH31-F1,44.83
AF-A0A3R7A8B6-F1,36.30
AF-A0A821LD74-F1,32.76
AF-A0A0L0EZG1-F1,46.13
AF-A0A7U3UYC5-F1,48.35
AF-A0A7V9K3I4-F1,42.69
AF-A0A2V9RIE0-F1,58.80
AF-A0A1S8M8R4-F1,47.25
AF-A0A838YMJ9-F1,44.63
AF-L5N2V4-F1,60.56
AF-A0A099L4Q0-F1,51.39
AF-A0A7Z9VMC3-F1,56.04
AF-A0A7S1C8G2-F1,37.82
AF-A0A6A0BAF0-F1,69.68
AF-A0A5C3M7W1-F1,64.25
AF-A0A2R6K291-F1,74.06
AF-A0A4R4DV40-F1,51.97
AF-A0A812PRT4-F1,47.85
AF-A0A7C6BAG8-F1,41.09
AF-A0A6A0A6Q7-F1,71.76
AF-A0A0A9WZV4-F1,40.66
AF-A0A835H940-F1,52.68
AF-A0A7V0S201-F1,38.47
AF-A0A2N9FUQ6-F1,39.79
AF-A0A847GG62-F1,49.83
AF-A0A7Y5UA25-F1,46.74
AF-A0A384KKT6-F1,80.72
AF-A0A080YWB0-F1,44.17
AF-A0A0K8ME89-F1,80.04
AF-A0A7G9Z2M5-F1,47.02
AF-W6NA44-F1,49.51
AF-A0A2D3WEF6-F1,59.84
AF-A0A498T2L0-F1,32.37
AF-A0A7K4F708-F1,63.53
AF-X1CEW9-F1,82.86
AF-A0A6V7JJ54-F1,56.46
AF-A0A2G1MBX3-F1,73.47
AF-A0A3D8P8T0-F1,64.99
AF-A0A1V5LYA5-F1,68.61
AF-A0A7C3JUD8-F1,44.08
AF-N1LES8-F1,42.95
AF-D6SLS7-F1,65.46
AF-A0A0E2IWU3-F1,48.09
AF-A0A1Y2FSV1-F1,37.08
AF-A0A2U2SFU3-F1,39.76
AF-A0A840NUN5-F1,37.69
AF-A0A3D5ABU5-F1,43.58
AF-A0A531LIX3-F1,40.39
AF-E6Q3L3-F1,47.70
AF-A0A485K6L2-F1,44.26
AF-A0A2E9SZI5-F1,64.97
AF-A0A2U1M9V4-F1,38.93
AF-A0A1M2YG70-F1,43.04
AF-A0A7L5BGV9-F1,50.07
AF-Q4EAS1-F1,72.93
AF-L0B031-F1,46.05
AF-S7U3B2-F1,80.28
AF-A0A4Y8QDC1-F1,54.17
AF-A0A090KY53-F1,67.42
AF-A0A1J5DY20-F1,60.47
AF-A0A830BJ45-F1,67.60
AF-A0A7Y5MPI7-F1,44.34
AF-A0A833G3A0-F1,49.13
AF-A0A7T8HJW6-F1,48.59
AF-A0A512HDF9-F1,71.07
AF-E9GRN9-F1,44.67
AF-A0A7W4HY45-F1,78.35
AF-A0A7Y0L4T0-F1,64.55
AF-A0A4Y9VS95-F1,74.86
AF-A0A7V4LF75-F1,47.55
AF-A0A268QV39-F1,64.59
AF-A0A081D8N0-F1,53.66
AF-A0A2X2RVK2-F1,39.14
AF-A0A2T1G7L4-F1,42.14
AF-C8X9L9-F1,70.05
AF-A0A820VM36-F1,46.68
AF-A0A4Y2PXS8-F1,49.17
AF-A0A7J4LEH1-F1,38.64
AF-A0A538RQC3-F1,45.97
AF-X6ELY5-F1,64.50
AF-D5DE99-F1,76.01
AF-A0A367ZQF3-F1,49.94
AF-A0A1X7G900-F1,77.70
AF-A0A351QVX6-F1,48.78
AF-A0A2H6JXX4-F1,69.23
AF-A0A4Y2HUL4-F1,51.69
AF-A0A7G2D3G8-F1,58.40
AF-A0A402BT90-F1,60.33
AF-A0A7I7MAK3-F1,43.90
AF-A0A0S8F2M4-F1,48.42
AF-M1WB86-F1,85.94
AF-A0A243QKD0-F1,30.69
AF-A0A0F4GIN6-F1,76.38
AF-A2DAL6-F1,41.72
AF-A0A0G0RNR7-F1,67.00
AF-A0A359LSJ6-F1,49.82
AF-A0A7W6WMB9-F1,68.46
AF-E2CB57-F1,80.74
AF-A0A1R4HBK2-F1,56.56
AF-A0A2X4ZJ05-F1,55.10
AF-T0G8S5-F1,74.83
AF-A0A4U0XYH5-F1,44.74
AF-A0A659YW17-F1,50.75
AF-A0A2D0N3F2-F1,55.92
AF-A0A4P6JME8-F1,40.42
AF-B6Z5U9-F1,52.53
AF-F0X8N1-F1,63.97
AF-A0A7V3CXC1-F1,47.84
AF-A0A5K0X8V9-F1,43.17
AF-A0A350KIM4-F1,48.41
AF-A0A403MNV3-F1,39.43
AF-A0A535KDJ6-F1,57.17
AF-A0A4R2X175-F1,75.78
AF-A0A1H0ZI80-F1,54.88
AF-A0A819LUJ0-F1,36.73
AF-A0A330EQN8-F1,50.00
AF-A0A224VKH4-F1,35.13
AF-A0A7S3RYS8-F1,53.66
AF-R7V6F4-F1,55.68
AF-A0A0S7ZH79-F1,37.65
AF-C1N001-F1,86.23
AF-A0A1F5X212-F1,41.63
AF-A0A7S3WZJ2-F1,37.59
AF-E3N9Q1-F1,57.85
AF-A0A5E7KWP8-F1,48.93
AF-A0A484TSN9-F1,80.92
AF-A0A353GFK9-F1,46.65
AF-A0A7J2I4P6-F1,64.67
AF-A0A0L7L3L9-F1,42.38
AF-A0A0F9XHQ8-F1,63.24
AF-A0A4D4J1H3-F1,53.13
AF-A0A7W6BRX4-F1,47.99
AF-A0A386C8X3-F1,33.09
AF-A0A2X2K0S1-F1,34.71
AF-A0A7R9BB38-F1,52.68
AF-A0A1M7YKG8-F1,43.25
AF-A0A379WGV2-F1,34.87
AF-H1LZV8-F1,57.99
AF-A0A836X0S8-F1,48.82
AF-A0A2V7S4M7-F1,37.06
AF-A0A7R6R8K0-F1,40.57
AF-A0A1G8J9F3-F1,49.93
AF-A0A838GL92-F1,65.14
AF-A0A558BF60-F1,64.85
AF-A0A7J9NL31-F1,45.14
AF-A0A3D1QTD5-F1,45.34
AF-A0A830GWR5-F1,81.27
AF-A0A7H8S891-F1,76.58
AF-A0A326KTM1-F1,52.82
AF-A0A7L4QPV6-F1,75.83
AF-A0A6C6Z3G5-F1,83.53
AF-A0A1M5SIC2-F1,47.43
AF-A0A519S4D4-F1,46.61
AF-A0A251UH49-F1,70.30
AF-A0A2N0WYE0-F1,39.20
AF-A0A0P9CLY2-F1,72.01
AF-A0A2P7RKN9-F1,67.04
AF-A0A1A0HG11-F1,52.41
AF-E3MV22-F1,73.06
AF-A0A0M3C5S7-F1,44.40
AF-A0A6V8PWA8-F1,41.14
