ID,pLDDT
AF-A0A7Y0L4T0-F1,62.57
AF-A0A7W4HY45-F1,40.58
AF-A0A512HDF9-F1,60.31
AF-A0A7T8HJW6-F1,34.91
AF-A0A833G3A0-F1,44.59
AF-A0A7Y5MPI7-F1,37.72
AF-A0A1J5DY20-F1,55.53
AF-A0A830BJ45-F1,59.03
AF-W2YLR8-F1,53.92
AF-A0A7V4LF75-F1,23.15
AF-A0A4Y9VS95-F1,52.00
AF-F7SLZ7-F1,27.00
AF-A0A7L5BGV9-F1,34.99
AF-A0A1M2YG70-F1,44.75
AF-A0A2U1M9V4-F1,29.04
AF-A0A090KY53-F1,77.41
AF-A0A4Y8QDC1-F1,45.96
AF-A0A0F4GIN6-F1,76.19
AF-A0A243QKD0-F1,29.52
AF-A0A0S8F2M4-F1,41.38
AF-A0A7I7MAK3-F1,45.35
AF-W9ZB35-F1,32.95
AF-A0A402BT90-F1,61.07
AF-A0A7G2D3G8-F1,47.62
AF-A0A2D0N3F2-F1,57.38
AF-K6YH96-F1,79.43
AF-A0A659YW17-F1,47.95
AF-A0A4U0XYH5-F1,40.31
AF-A0A2X4ZJ05-F1,42.50
AF-A0A1R4HBK2-F1,42.39
AF-A0A7W6WMB9-F1,58.11
AF-A0A359LSJ6-F1,43.52
AF-A0A0G0RNR7-F1,57.48
AF-R1E8Y0-F1,40.75
AF-H3H3R0-F1,50.12
AF-A0A4Y2PXS8-F1,56.03
AF-A0A820VM36-F1,33.67
AF-A0A2T1G7L4-F1,38.23
AF-A0A2X2RVK2-F1,35.34
AF-A0A081D8N0-F1,53.64
AF-R9UL48-F1,58.49
AF-A0A268QV39-F1,61.97
AF-W9V0A8-F1,25.04
AF-A0A4Y2HUL4-F1,33.96
AF-A0A2H6JXX4-F1,66.08
AF-A0A351QVX6-F1,52.98
AF-N0BBN3-F1,39.03
AF-A0A367ZQF3-F1,46.77
AF-A0A1X7G900-F1,67.16
AF-A0A538RQC3-F1,21.91
AF-A0A7J4LEH1-F1,36.65
AF-A0A7S1C8G2-F1,32.14
AF-A0A7Z9VMC3-F1,68.11
AF-A0A099L4Q0-F1,43.78
AF-K2DS48-F1,36.97
AF-A0A838YMJ9-F1,37.91
AF-A0A2V9RIE0-F1,62.16
AF-A0A1S8M8R4-F1,30.61
AF-A0A7V9K3I4-F1,28.06
AF-A0A847GG62-F1,48.57
AF-A0A2N9FUQ6-F1,26.09
AF-A0A7V0S201-F1,38.54
AF-A0A835H940-F1,40.19
AF-A0A0A9WZV4-F1,24.21
AF-A0A6A0A6Q7-F1,56.02
AF-A0A7C6BAG8-F1,38.25
AF-A0A812PRT4-F1,38.51
AF-A0A4R4DV40-F1,38.21
AF-A0A2R6K291-F1,64.03
AF-X1AZ52-F1,77.19
AF-A0A5C3M7W1-F1,63.23
AF-A0A6A0BAF0-F1,82.15
AF-A0A6V7UWU6-F1,41.53
AF-A0A336N412-F1,34.76
AF-A0A1I5X559-F1,64.57
AF-A0A0C1GA59-F1,34.90
AF-A0A381WRP1-F1,48.36
AF-A0A6I1Z303-F1,29.63
AF-A0A484ZDC6-F1,39.11
AF-A0A816P1S3-F1,66.41
AF-A0A0G1MNP0-F1,22.00
AF-A0A7U3UYC5-F1,52.39
AF-A0A0L0EZG1-F1,40.17
AF-X0UXX5-F1,44.58
AF-A0A821LD74-F1,42.33
AF-E7G4B8-F1,26.73
AF-A0A3R7A8B6-F1,42.16
AF-A0A2V4DH31-F1,31.91
AF-A0A840NUN5-F1,34.27
AF-A0A3D5ABU5-F1,23.55
AF-A0A2U2SFU3-F1,32.76
AF-A0A1Y2FSV1-F1,32.98
AF-A0A0E2IWU3-F1,38.75
AF-A0A7C3JUD8-F1,39.56
AF-A0A2E9SZI5-F1,70.28
AF-A0A485K6L2-F1,33.36
AF-A0A531LIX3-F1,34.18
AF-A0A7K4F708-F1,61.03
AF-A0A498T2L0-F1,23.95
AF-A0A2D3WEF6-F1,64.13
AF-A0A7G9Z2M5-F1,39.01
AF-A0A0K8ME89-F1,70.95
AF-A0A080YWB0-F1,44.28
AF-A0A384KKT6-F1,82.17
AF-A0A7Y5UA25-F1,46.48
AF-A0A1V5LYA5-F1,66.84
AF-A0A3D8P8T0-F1,72.09
AF-A0A2G1MBX3-F1,65.58
AF-A0A6V7JJ54-F1,78.47
AF-A0A2P5DTT9-F1,32.21
AF-A0A2D6KTW7-F1,69.38
AF-A0A484P313-F1,26.49
AF-A0A2N9LLC3-F1,35.69
AF-A0A3B8UPZ3-F1,40.03
AF-A0A2P2IC52-F1,37.96
AF-A0A351FNR2-F1,37.19
AF-A0A067BRB5-F1,39.93
AF-A0A554TV50-F1,70.83
AF-A0A3A8NSX3-F1,43.37
AF-A0A2M7ERR9-F1,34.83
AF-B9TFM1-F1,42.62
AF-A0A6B3IEC8-F1,51.92
AF-A0A816B5M9-F1,32.45
AF-H1LFN5-F1,30.16
AF-A0A838VVV5-F1,50.34
AF-A0A420I7J6-F1,39.65
AF-A0A1X7V7M1-F1,43.62
AF-A0A0F9S7T3-F1,42.63
AF-A0A381NYU8-F1,29.15
AF-D5QBB1-F1,45.16
AF-T1HWS3-F1,50.22
AF-A0A133N3P0-F1,51.87
AF-A0A7Y1X438-F1,46.73
AF-A0A7J6S601-F1,38.01
AF-A0A392STT1-F1,49.50
AF-A0A5K1BLG8-F1,43.32
AF-A0A7L8V679-F1,32.04
AF-A0A7W7RR50-F1,79.19
AF-A0A2V6YT65-F1,32.41
AF-A0A5S3YKE8-F1,34.28
AF-A0A0Q5XEY0-F1,48.36
AF-A0A0C2MRA0-F1,53.45
AF-A0A314YP61-F1,37.03
AF-A0A2G1Z3T0-F1,50.15
AF-A0A1A8N2D1-F1,30.39
AF-S4ATI4-F1,73.78
AF-A0A660TV00-F1,35.35
AF-A0A2B6JH55-F1,42.04
AF-A0A2V5K666-F1,59.08
AF-A0A0C9V4M1-F1,59.21
AF-A0A0N5CBN8-F1,30.66
AF-A0A2G5I188-F1,50.36
AF-T0RS85-F1,34.64
AF-A0A1G0ZD41-F1,28.01
AF-A0A1V1W0G2-F1,60.21
AF-A0A7X7T6G6-F1,27.02
AF-A0A809SMI5-F1,56.10
AF-A0A2W0B877-F1,37.27
AF-A0A7C3CSV4-F1,56.00
AF-A0A4S0XKG3-F1,56.38
AF-A0A5J5CH53-F1,72.33
AF-A0A3L7HS65-F1,60.78
AF-A0A7Y3JFE2-F1,54.07
AF-A0A6G1NKW2-F1,45.25
AF-A0A537XKC7-F1,61.14
AF-A0A7X6YT87-F1,41.54
AF-A0A090TDU8-F1,38.56
AF-A0A1F6B0D1-F1,26.71
AF-A0A7J4BUY1-F1,34.53
AF-K7RK56-F1,37.35
AF-A0A4Z1AWX7-F1,36.55
AF-H3C3T1-F1,28.63
AF-A0A564Y7B2-F1,32.45
AF-A0A0A1D1U7-F1,72.90
AF-A0A6F9X348-F1,72.35
AF-A0A7Y5WJ84-F1,41.55
AF-A0A1D6P7G0-F1,54.28
AF-A0A4P7RVV0-F1,43.25
AF-A0A7J4IH20-F1,53.38
AF-A0A2W7AV62-F1,46.95
AF-A0A432SH61-F1,47.62
AF-A0A7W8CIS8-F1,54.72
AF-X1CEW9-F1,57.49
AF-A0A7S1JD18-F1,66.95
AF-W6NA44-F1,41.05
AF-A0A1Q9PHR5-F1,38.11
AF-A0A7S2JPU8-F1,36.33
AF-A0A6G7Z2T4-F1,48.48
AF-A0A495ZFI3-F1,54.22
AF-A0A512HSR5-F1,66.75
AF-A0A2B8J9V3-F1,48.40
AF-A0A7X8AZV9-F1,48.02
AF-A0A7J6QZG2-F1,33.79
AF-A0A6P0S651-F1,51.63
AF-A0A7V4Q644-F1,44.14
AF-A0A7J9N6L6-F1,79.57
AF-A0A519PI06-F1,22.94
AF-E6Q3L3-F1,26.22
AF-A0A413GXF1-F1,29.76
AF-A0A6I3TSF5-F1,36.47
AF-A0A099ZG18-F1,56.80
AF-A0A0P0V5Y0-F1,45.27
AF-A0A7W8W567-F1,27.73
AF-A0A3C1G1P3-F1,72.40
AF-A0A1J5QPG2-F1,23.04
AF-A0A840ELA8-F1,33.84
AF-A0A1I2X5I5-F1,47.64
AF-A0A6S7HLZ3-F1,67.27
AF-A0A6P8JNU8-F1,42.25
AF-N1LES8-F1,37.76
AF-D6SLS7-F1,64.59
AF-A0A3M6XVU1-F1,34.51
AF-A0A034WSI0-F1,45.01
AF-A0A654ZMF8-F1,72.24
AF-A0A3E0N3T5-F1,49.94
AF-A0A0D2JG74-F1,46.99
AF-A0A1W5DR73-F1,73.25
AF-A0A0K2UJC2-F1,69.63
AF-A0A1Y3X2Q8-F1,37.55
AF-A0A1M7R644-F1,43.71
AF-A0A524JH57-F1,38.09
AF-A0A3C1BN36-F1,41.21
AF-A0A2R6QQ54-F1,33.23
AF-A0A832H160-F1,37.97
AF-A0A6V7I298-F1,36.06
AF-A0A4S0IAV6-F1,29.78
AF-A0A355T1Q4-F1,33.65
AF-A0A6B8RK86-F1,68.26
AF-A0A1G6EIZ9-F1,28.63
AF-A0A0F0LCX4-F1,52.99
AF-A0A2N1DSM6-F1,63.00
AF-A0A521UXW8-F1,69.92
AF-A0A839GQI8-F1,78.31
AF-L5N2V4-F1,52.38
AF-A0A6B2G6J9-F1,33.12
AF-A0A0S7MIW0-F1,29.63
AF-A0A1U8NJU1-F1,40.13
AF-A0A558IEW6-F1,35.56
AF-A0A1Y3S2Q3-F1,73.05
AF-A0A540V781-F1,60.60
AF-A0A382Z0I4-F1,39.34
AF-A0A402FGV5-F1,40.00
AF-A0A359MCD6-F1,50.24
AF-A0A7G9YWN2-F1,53.56
AF-A0A534V5D6-F1,29.75
AF-A0A4Q3G3R2-F1,38.71
AF-V2YIC2-F1,22.57
AF-A0A1B6NX12-F1,30.67
AF-W1XR28-F1,55.91
AF-X1BCD7-F1,36.39
AF-A0A556UED6-F1,64.67
AF-A0A3B6NXG1-F1,52.53
AF-A0A536SVJ4-F1,40.99
AF-A0A1M7H687-F1,65.10
AF-A0A2E3HUS5-F1,79.88
AF-A0A6V8EDF8-F1,39.43
AF-A0A3D2X6J1-F1,56.49
AF-A0A259J2H2-F1,37.54
AF-A0A7S2QKH8-F1,39.29
AF-A0A5C3M3H4-F1,69.39
AF-A0A444S7M2-F1,24.90
AF-T1BQ88-F1,33.30
AF-A0A2P6Q2I3-F1,45.54
AF-A0A267FWY4-F1,30.94
AF-A0A7W0L155-F1,61.96
AF-A0A1H1TKY1-F1,55.00
AF-A0A0R0LUI7-F1,78.24
AF-A0A381NST7-F1,44.71
AF-A0A7J9AF42-F1,51.79
AF-A0A841ZB47-F1,42.19
AF-H7BYF7-F1,76.07
AF-A0A367G448-F1,59.00
AF-A0A0F8ZA58-F1,35.20
AF-A0A6H5GDX5-F1,54.78
AF-A0A7J2J7Z3-F1,57.76
AF-W4JQT6-F1,30.01
AF-A0A257Q207-F1,57.18
AF-A0A7L5SM42-F1,72.41
AF-F0EH29-F1,77.16
AF-A0A3D5AVD5-F1,36.28
AF-A0A0A9TXR0-F1,68.35
AF-A0A5K1C8V1-F1,49.27
AF-A0A812YM64-F1,48.12
AF-E8UBI5-F1,56.39
AF-A0A2K1J7F7-F1,66.88
AF-A0A442UPB2-F1,39.39
AF-A0A7S3F2L8-F1,45.84
AF-A0A2A7U0K4-F1,41.20
AF-A0A7S2S274-F1,31.79
AF-A0A7S4V5K7-F1,26.91
AF-A0A7S2DK77-F1,30.71
AF-A0A534U6D8-F1,53.14
AF-A0A5N9CSR4-F1,31.00
AF-A0A137QL66-F1,69.24
AF-A0A6P0TRC5-F1,47.13
AF-A0A2X0M3K3-F1,66.05
AF-F1KY61-F1,25.18
AF-I2CRY6-F1,50.52
AF-A0A7C3FJ46-F1,30.11
AF-A0A402FV61-F1,30.74
AF-A0A401K267-F1,42.29
AF-A0A7S3HJ07-F1,35.64
AF-A0A2S8K530-F1,28.46
AF-A0A0F8WHU1-F1,47.76
AF-A0A183EP00-F1,56.97
AF-A0A4U0Z3N9-F1,52.27
AF-A0A3D5FQM5-F1,38.67
AF-H1LZV8-F1,43.47
AF-A0A7C1V5G6-F1,68.40
AF-A0A7S2Z7V7-F1,35.86
AF-A0A4U9TFA6-F1,75.70
AF-A0A527H248-F1,42.63
AF-A0A2H0LW71-F1,42.16
AF-A0A1Q8E7D6-F1,27.82
AF-A0A418RSA4-F1,49.73
AF-A0A3P1YER9-F1,30.79
AF-A0A2S9IXR6-F1,55.46
AF-A0A257TGQ0-F1,53.60
AF-A0A5A9PN70-F1,28.17
AF-E3MV22-F1,72.64
AF-A0A0N4XBJ0-F1,66.31
AF-A0A6N8XWW7-F1,44.77
AF-A0A2V5NMJ2-F1,29.32
AF-A0A6M8BDN4-F1,31.54
AF-A0A453C1P2-F1,75.22
AF-A0A0K9R426-F1,55.36
AF-A0A0E9P6J2-F1,82.45
AF-A0A022QP81-F1,71.19
AF-A0A7Y4MG72-F1,56.58
AF-A0A848XLZ2-F1,54.63
AF-A0A6B0SDY1-F1,37.63
AF-R7V6F4-F1,47.40
AF-A0A419W7G3-F1,72.19
AF-A0A821QD24-F1,61.38
AF-A0A561TU30-F1,28.41
AF-A0A397SUP4-F1,45.72
AF-A0A0D2MXF2-F1,36.31
AF-A0A556V1Q8-F1,29.12
AF-A0A0B7K6U5-F1,33.97
AF-A0A087U7Y0-F1,34.44
AF-F0X8N1-F1,54.49
AF-B6Z5U9-F1,53.22
AF-A0A1I0C157-F1,41.05
AF-A0A820I3P8-F1,44.40
AF-A0A518HBP3-F1,48.29
AF-A0A1V2Z9P5-F1,45.85
AF-A0A6A0GQA4-F1,37.09
AF-A0A661DB33-F1,53.33
AF-A0A7Y0M0A9-F1,29.41
AF-A0A2G2LLF9-F1,64.35
AF-A0A699XRD6-F1,45.82
AF-A0A2V3I2G5-F1,32.62
AF-E3N9Q1-F1,66.54
AF-A0A2S4GUJ6-F1,32.09
AF-A0A5J4P8V5-F1,82.44
AF-A0A1X6YDH4-F1,53.68
AF-C1N001-F1,73.33
AF-A0A4R3PVS5-F1,65.09
AF-A0A0F9LLG3-F1,40.07
AF-A0A0F9TZ47-F1,30.07
AF-A0A829GJ55-F1,34.15
AF-A0A3B6XZK8-F1,64.99
AF-D5DE99-F1,44.03
AF-A0A3D1HBI3-F1,46.91
AF-A0A645EBM8-F1,39.71
AF-A0A3A5S478-F1,29.49
AF-A0A5N5GEE5-F1,22.76
AF-X6ELY5-F1,65.96
AF-A0A2G5K7X4-F1,39.68
AF-A0A433NM79-F1,31.49
AF-A0A5A5TLM6-F1,35.78
AF-C8X9L9-F1,51.00
AF-A0A7R9TP45-F1,67.02
AF-A0A174S834-F1,51.11
AF-A0A496MZR8-F1,41.09
AF-A0A1I8B2J4-F1,36.42
AF-A0A317BNN0-F1,46.81
AF-A0A0R1GYU7-F1,49.56
AF-A0A1W0VL01-F1,35.70
AF-E2CB57-F1,57.30
AF-T0G8S5-F1,72.59
AF-A2DAL6-F1,36.69
AF-A0A5J4UPB1-F1,50.82
AF-A0A538EV14-F1,36.79
AF-A0A094CJ59-F1,44.24
AF-A0A6I9N0C2-F1,34.65
AF-A0A812JRI4-F1,37.39
AF-A0A495YUY2-F1,81.78
AF-A0A840YR84-F1,73.52
AF-A0A315VTW4-F1,56.24
AF-A0A7V8YEA1-F1,32.73
AF-M1WB86-F1,81.23
AF-A0A7C6JII8-F1,46.05
AF-A0A1R3G920-F1,60.60
AF-A0A6P0J0E2-F1,41.30
AF-A0A435IHH7-F1,78.47
AF-A0A6N7GT48-F1,37.58
AF-S7U3B2-F1,65.28
AF-Q4EAS1-F1,79.65
AF-L0B031-F1,41.42
AF-A0A6L5I2Z6-F1,35.85
AF-A0A4R8HZH2-F1,62.25
AF-A0A256YFJ9-F1,36.35
AF-A0A1J3EP11-F1,37.74
AF-A0A0D6JQJ1-F1,44.89
AF-A0A0G1WYU6-F1,60.05
AF-A0A2H3E5S3-F1,41.94
AF-A0A838CKZ4-F1,27.46
AF-A0A379SNN5-F1,46.48
AF-A0A0P0W7D7-F1,38.47
AF-A0A439MVD7-F1,53.78
AF-E9GRN9-F1,45.28
AF-A0A061GND5-F1,42.62
AF-A0A813LGG5-F1,31.35
AF-A0A6I5G1W0-F1,37.93
