ID,pLDDT
AF-A0A7V9K3I4-F1,38.24
AF-A0A1S8M8R4-F1,42.17
AF-A0A2V9RIE0-F1,62.90
AF-A0A847GG62-F1,52.98
AF-A0A2N9FUQ6-F1,37.65
AF-A0A7V0S201-F1,55.33
AF-A0A835H940-F1,56.72
AF-A0A0A9WZV4-F1,29.39
AF-F0EH29-F1,86.00
AF-A0A6A0A6Q7-F1,77.71
AF-A0A7C6BAG8-F1,35.84
AF-A0A812PRT4-F1,52.54
AF-A0A4R4DV40-F1,41.67
AF-E8UBI5-F1,66.10
AF-A0A2R6K291-F1,65.43
AF-A0A6A0BAF0-F1,77.39
AF-A0A5C3M7W1-F1,56.78
AF-A0A6V7UWU6-F1,38.08
AF-A0A336N412-F1,34.42
AF-A0A1I5X559-F1,59.47
AF-A0A0C1GA59-F1,35.67
AF-A0A381WRP1-F1,43.00
AF-A0A6I1Z303-F1,50.57
AF-A0A484ZDC6-F1,38.46
AF-A0A816P1S3-F1,57.45
AF-A0A0G1MNP0-F1,39.33
AF-A0A7U3UYC5-F1,48.95
AF-A0A0L0EZG1-F1,39.46
AF-A0A821LD74-F1,54.75
AF-A0A3R7A8B6-F1,36.27
AF-F1KY61-F1,40.49
AF-I2CRY6-F1,43.65
AF-A0A2V4DH31-F1,47.64
AF-A0A3D5ABU5-F1,33.93
AF-A0A840NUN5-F1,40.29
AF-A0A2U2SFU3-F1,57.25
AF-A0A1Y2FSV1-F1,33.97
AF-A0A0E2IWU3-F1,41.97
AF-A0A7C3JUD8-F1,41.36
AF-V2YIC2-F1,32.08
AF-A0A2E9SZI5-F1,82.01
AF-A0A485K6L2-F1,38.20
AF-X1BCD7-F1,52.41
AF-A0A531LIX3-F1,46.68
AF-W1XR28-F1,52.53
AF-A0A7K4F708-F1,60.91
AF-A0A498T2L0-F1,31.34
AF-A0A2D3WEF6-F1,51.24
AF-A0A7G9Z2M5-F1,50.15
AF-A0A0K8ME89-F1,83.76
AF-A0A080YWB0-F1,45.17
AF-A0A384KKT6-F1,74.26
AF-A0A7Y5UA25-F1,40.74
AF-A0A1V5LYA5-F1,62.02
AF-T1BQ88-F1,35.78
AF-A0A3D8P8T0-F1,72.41
AF-A0A2G1MBX3-F1,71.65
AF-A0A6V7JJ54-F1,65.86
AF-A0A2P5DTT9-F1,41.98
AF-A0A2D6KTW7-F1,55.46
AF-A0A484P313-F1,29.95
AF-A0A2N9LLC3-F1,39.74
AF-A0A3B8UPZ3-F1,52.13
AF-A0A2P2IC52-F1,39.34
AF-A0A351FNR2-F1,48.38
AF-A0A067BRB5-F1,48.33
AF-A0A554TV50-F1,84.81
AF-A0A3A8NSX3-F1,63.89
AF-A0A2M7ERR9-F1,48.46
AF-A0A6B3IEC8-F1,71.76
AF-A0A816B5M9-F1,38.06
AF-A0A838VVV5-F1,59.26
AF-A0A420I7J6-F1,40.01
AF-A0A1X7V7M1-F1,48.28
AF-A0A0F9S7T3-F1,39.81
AF-A0A381NYU8-F1,36.51
AF-A0A133N3P0-F1,68.61
AF-A0A7Y1X438-F1,45.66
AF-A0A7J6S601-F1,49.15
AF-A0A392STT1-F1,47.24
AF-A0A5K1BLG8-F1,56.96
AF-A0A7L8V679-F1,37.98
AF-A0A7W7RR50-F1,72.57
AF-L5N2V4-F1,72.57
AF-A0A2V6YT65-F1,39.38
AF-A0A5S3YKE8-F1,37.30
AF-A0A0Q5XEY0-F1,46.41
AF-A0A0C2MRA0-F1,39.75
AF-A0A314YP61-F1,45.04
AF-X1CEW9-F1,82.61
AF-A0A1A8N2D1-F1,39.56
AF-A0A2G1Z3T0-F1,55.16
AF-A0A660TV00-F1,37.90
AF-A0A2B6JH55-F1,50.96
AF-A0A2V5K666-F1,54.18
AF-A0A0C9V4M1-F1,66.52
AF-W6NA44-F1,48.45
AF-A0A0N5CBN8-F1,35.56
AF-A0A2G5I188-F1,62.12
AF-A0A1G0ZD41-F1,41.33
AF-A0A1V1W0G2-F1,49.69
AF-A0A7X7T6G6-F1,33.69
AF-A0A809SMI5-F1,68.68
AF-A0A2W0B877-F1,48.33
AF-A0A4S0XKG3-F1,56.06
AF-A0A7C3CSV4-F1,69.53
AF-A0A5J5CH53-F1,63.49
AF-A0A3L7HS65-F1,62.99
AF-A0A7Y3JFE2-F1,42.85
AF-A0A6G1NKW2-F1,46.52
AF-A0A537XKC7-F1,54.17
AF-E6Q3L3-F1,45.78
AF-A0A7X6YT87-F1,48.89
AF-A0A090TDU8-F1,48.51
AF-A0A1F6B0D1-F1,45.08
AF-D6SLS7-F1,51.46
AF-A0A4Z1AWX7-F1,42.33
AF-A0A7J4BUY1-F1,35.04
AF-N1LES8-F1,53.16
AF-A0A564Y7B2-F1,41.67
AF-A0A7S3WZJ2-F1,39.11
AF-A0A1F5X212-F1,40.76
AF-S7U3B2-F1,86.88
AF-A0A0S7ZH79-F1,36.70
AF-A0A0L7L3L9-F1,39.12
AF-A0A7J2I4P6-F1,70.98
AF-L0B031-F1,39.51
AF-A0A353GFK9-F1,43.00
AF-Q4EAS1-F1,85.07
AF-A0A484TSN9-F1,72.78
AF-A0A5E7KWP8-F1,47.04
AF-A0A535KDJ6-F1,55.88
AF-A0A4R2X175-F1,80.73
AF-A0A403MNV3-F1,37.51
AF-A0A350KIM4-F1,51.91
AF-A0A5K0X8V9-F1,40.97
AF-A0A7V3CXC1-F1,40.66
AF-A0A4P6JME8-F1,45.13
AF-E9GRN9-F1,46.83
AF-A0A7S3RYS8-F1,58.08
AF-A0A330EQN8-F1,56.14
AF-A0A224VKH4-F1,35.22
AF-A0A1H0ZI80-F1,57.23
AF-A0A819LUJ0-F1,33.66
AF-A0A0P9CLY2-F1,68.26
AF-A0A2N0WYE0-F1,44.95
AF-D5DE99-F1,70.36
AF-A0A251UH49-F1,58.54
AF-A0A519S4D4-F1,40.54
AF-A0A1M5SIC2-F1,45.18
AF-A0A6C6Z3G5-F1,81.84
AF-A0A7L4QPV6-F1,72.00
AF-A0A326KTM1-F1,70.36
AF-A0A7H8S891-F1,66.50
AF-X6ELY5-F1,65.53
AF-C8X9L9-F1,66.00
AF-A0A6V8PWA8-F1,34.21
AF-A0A0M3C5S7-F1,46.79
AF-A0A1A0HG11-F1,56.62
AF-A0A2P7RKN9-F1,75.91
AF-A0A379WGV2-F1,33.63
AF-T0G8S5-F1,78.87
AF-A0A1M7YKG8-F1,45.20
AF-E2CB57-F1,51.66
AF-A0A7R9BB38-F1,53.58
AF-A0A2X2K0S1-F1,40.94
AF-A0A386C8X3-F1,37.03
AF-A0A7W6BRX4-F1,57.69
AF-A0A4D4J1H3-F1,51.42
AF-A2DAL6-F1,42.20
AF-A0A0F9XHQ8-F1,64.89
AF-A0A830GWR5-F1,77.81
AF-A0A3D1QTD5-F1,44.99
AF-A0A7J9NL31-F1,40.04
AF-A0A558BF60-F1,63.42
AF-A0A838GL92-F1,73.51
AF-A0A1G8J9F3-F1,40.86
AF-A0A7R6R8K0-F1,38.01
AF-A0A2V7S4M7-F1,36.07
AF-M1WB86-F1,80.63
AF-A0A836X0S8-F1,42.71
AF-A0A7Y0L4T0-F1,55.76
AF-R7V6F4-F1,45.63
AF-A0A7W4HY45-F1,71.13
AF-A0A512HDF9-F1,49.98
AF-A0A7T8HJW6-F1,49.11
AF-A0A833G3A0-F1,46.48
AF-A0A7Y5MPI7-F1,46.00
AF-A0A830BJ45-F1,68.03
AF-A0A1J5DY20-F1,60.99
AF-A0A7V4LF75-F1,45.52
AF-A0A4Y9VS95-F1,82.96
AF-F0X8N1-F1,61.19
AF-B6Z5U9-F1,50.10
AF-A0A7L5BGV9-F1,45.16
AF-A0A1M2YG70-F1,41.54
AF-A0A2U1M9V4-F1,36.22
AF-E3N9Q1-F1,66.77
AF-A0A090KY53-F1,74.22
AF-C1N001-F1,83.47
AF-A0A4Y8QDC1-F1,46.87
AF-A0A0F4GIN6-F1,71.44
AF-A0A243QKD0-F1,35.22
AF-A0A7I7MAK3-F1,42.95
AF-A0A0S8F2M4-F1,50.56
AF-H1LZV8-F1,56.33
AF-A0A402BT90-F1,51.09
AF-A0A7G2D3G8-F1,61.71
AF-A0A2D0N3F2-F1,63.01
AF-A0A659YW17-F1,54.71
AF-A0A4U0XYH5-F1,51.26
AF-A0A1R4HBK2-F1,69.68
AF-A0A2X4ZJ05-F1,51.12
AF-A0A7W6WMB9-F1,50.43
AF-A0A359LSJ6-F1,39.69
AF-A0A0G0RNR7-F1,71.08
AF-A0A4Y2PXS8-F1,54.21
AF-A0A820VM36-F1,40.47
AF-A0A2T1G7L4-F1,40.07
AF-A0A2X2RVK2-F1,40.29
AF-A0A081D8N0-F1,48.69
AF-E3MV22-F1,77.73
AF-A0A268QV39-F1,54.44
AF-A0A4Y2HUL4-F1,32.02
AF-A0A2H6JXX4-F1,60.69
AF-A0A1X7G900-F1,70.35
AF-A0A367ZQF3-F1,44.09
AF-A0A351QVX6-F1,61.22
AF-A0A538RQC3-F1,42.70
AF-A0A7J4LEH1-F1,43.21
