ID,pLDDT
AF-A0A1J3EP11-F1,43.25
AF-A0A0G1WYU6-F1,69.72
AF-A0A813LGG5-F1,38.65
AF-T0G8S5-F1,84.46
AF-A0A6I5G1W0-F1,45.32
AF-E2CB57-F1,74.94
AF-A0A0P0W7D7-F1,45.85
AF-A0A379SNN5-F1,47.38
AF-A2DAL6-F1,44.09
AF-A0A061GND5-F1,43.85
AF-A0A439MVD7-F1,74.14
AF-A0A4P7RVV0-F1,52.96
AF-A0A7J4IH20-F1,47.01
AF-A0A2W7AV62-F1,49.99
AF-A0A432SH61-F1,57.17
AF-A0A7W8CIS8-F1,59.53
AF-A0A7S1JD18-F1,77.67
AF-A0A6F9X348-F1,51.77
AF-A0A0A1D1U7-F1,75.24
AF-A0A7Y5WJ84-F1,67.22
AF-A0A1D6P7G0-F1,43.81
AF-A0A6G7Z2T4-F1,41.00
AF-A0A7S2JPU8-F1,35.53
AF-A0A512HSR5-F1,75.49
AF-A0A495ZFI3-F1,48.02
AF-A0A1Q9PHR5-F1,40.87
AF-A0A6I3TSF5-F1,46.03
AF-A0A413GXF1-F1,29.75
AF-A0A099ZG18-F1,61.49
AF-L5N2V4-F1,49.91
AF-A0A7J6QZG2-F1,52.21
AF-A0A2B8J9V3-F1,53.72
AF-A0A7X8AZV9-F1,57.69
AF-A0A7V4Q644-F1,44.54
AF-A0A519PI06-F1,31.11
AF-A0A7J9N6L6-F1,81.92
AF-A0A6P0S651-F1,60.11
AF-A0A6S7HLZ3-F1,66.37
AF-A0A1I2X5I5-F1,52.65
AF-A0A840ELA8-F1,39.78
AF-A0A6P8JNU8-F1,57.64
AF-A0A0P0V5Y0-F1,47.78
AF-A0A3C1G1P3-F1,61.89
AF-A0A1J5QPG2-F1,35.14
AF-A0A7W8W567-F1,39.88
AF-A0A034WSI0-F1,45.54
AF-W6NA44-F1,48.42
AF-A0A0D2JG74-F1,51.17
AF-A0A1W5DR73-F1,81.48
AF-A0A654ZMF8-F1,79.88
AF-A0A3E0N3T5-F1,63.04
AF-A0A3M6XVU1-F1,33.06
AF-A0A2R6QQ54-F1,38.32
AF-A0A3C1BN36-F1,61.81
AF-A0A524JH57-F1,38.37
AF-A0A832H160-F1,37.13
AF-A0A0K2UJC2-F1,60.32
AF-A0A1M7R644-F1,47.34
AF-X1CEW9-F1,82.63
AF-A0A1Y3X2Q8-F1,46.23
AF-A0A355T1Q4-F1,49.40
AF-A0A1G6EIZ9-F1,40.29
AF-A0A6B8RK86-F1,57.44
AF-A0A6V7I298-F1,39.64
AF-D6SLS7-F1,62.21
AF-A0A4S0IAV6-F1,36.13
AF-N1LES8-F1,50.34
AF-A0A839GQI8-F1,62.16
AF-A0A558IEW6-F1,49.43
AF-A0A6B2G6J9-F1,35.61
AF-A0A0S7MIW0-F1,36.98
AF-A0A1U8NJU1-F1,41.38
AF-A0A0F0LCX4-F1,64.98
AF-E6Q3L3-F1,36.43
AF-A0A2N1DSM6-F1,78.73
AF-A0A521UXW8-F1,57.33
AF-A0A7G9YWN2-F1,49.12
AF-F0EH29-F1,83.36
AF-A0A359MCD6-F1,50.97
AF-A0A534V5D6-F1,37.80
AF-E8UBI5-F1,62.21
AF-A0A402FGV5-F1,48.01
AF-A0A1Y3S2Q3-F1,69.49
AF-A0A540V781-F1,76.72
AF-A0A382Z0I4-F1,40.59
AF-H7BYF7-F1,82.95
AF-W4JQT6-F1,41.22
AF-A0A4Q3G3R2-F1,50.37
AF-A0A1B6NX12-F1,38.99
AF-A0A3D2X6J1-F1,57.64
AF-A0A6V8EDF8-F1,41.72
AF-A0A7S2QKH8-F1,38.92
AF-A0A5C3M3H4-F1,60.30
AF-A0A259J2H2-F1,34.61
AF-A0A3B6NXG1-F1,57.05
AF-F1KY61-F1,34.35
AF-I2CRY6-F1,42.06
AF-A0A556UED6-F1,50.10
AF-A0A2E3HUS5-F1,80.24
AF-A0A1M7H687-F1,62.94
AF-A0A536SVJ4-F1,48.27
AF-A0A7W0L155-F1,68.61
AF-A0A0R0LUI7-F1,76.06
AF-A0A1H1TKY1-F1,56.17
AF-A0A381NST7-F1,40.22
AF-A0A444S7M2-F1,27.60
AF-A0A2P6Q2I3-F1,60.48
AF-A0A267FWY4-F1,32.73
AF-A0A7L5SM42-F1,75.91
AF-A0A257Q207-F1,66.07
AF-V2YIC2-F1,29.40
AF-A0A841ZB47-F1,52.31
AF-A0A7J9AF42-F1,45.81
AF-W1XR28-F1,52.12
AF-X1BCD7-F1,56.45
AF-A0A6H5GDX5-F1,49.65
AF-A0A0F8ZA58-F1,38.13
AF-A0A7J2J7Z3-F1,47.55
AF-A0A367G448-F1,57.99
AF-A0A5K1C8V1-F1,45.61
AF-A0A812YM64-F1,48.04
AF-A0A442UPB2-F1,46.26
AF-A0A2K1J7F7-F1,69.78
AF-A0A3D5AVD5-F1,40.94
AF-A0A0A9TXR0-F1,65.58
AF-T1BQ88-F1,39.71
AF-A0A7S2S274-F1,32.64
AF-A0A7S2DK77-F1,34.74
AF-A0A5N9CSR4-F1,37.70
AF-A0A534U6D8-F1,52.84
AF-A0A7S4V5K7-F1,32.21
AF-A0A7S3F2L8-F1,51.97
AF-A0A2A7U0K4-F1,39.80
AF-A0A2X0M3K3-F1,65.08
AF-A0A7C3FJ46-F1,37.95
AF-A0A137QL66-F1,51.94
AF-A0A6P0TRC5-F1,51.92
AF-A0A099L4Q0-F1,55.39
AF-A0A838YMJ9-F1,41.83
AF-A0A7V9K3I4-F1,38.50
AF-A0A2V9RIE0-F1,58.97
AF-A0A1S8M8R4-F1,38.92
AF-A0A7Z9VMC3-F1,76.51
AF-A0A7S1C8G2-F1,35.80
AF-A0A7C6BAG8-F1,44.58
AF-A0A812PRT4-F1,44.42
AF-A0A6A0BAF0-F1,69.00
AF-A0A5C3M7W1-F1,83.96
AF-A0A4R4DV40-F1,53.56
AF-A0A2R6K291-F1,60.05
AF-A0A835H940-F1,39.90
AF-A0A0A9WZV4-F1,30.04
AF-A0A847GG62-F1,42.17
AF-A0A2N9FUQ6-F1,27.94
AF-A0A7V0S201-F1,43.06
AF-A0A6A0A6Q7-F1,53.60
AF-A0A6I1Z303-F1,37.66
AF-A0A484ZDC6-F1,46.93
AF-A0A0G1MNP0-F1,29.68
AF-A0A816P1S3-F1,61.33
AF-A0A6V7UWU6-F1,42.27
AF-A0A381WRP1-F1,38.90
AF-A0A336N412-F1,36.81
AF-A0A1I5X559-F1,67.42
AF-A0A0C1GA59-F1,35.29
AF-A0A821LD74-F1,46.00
AF-A0A2V4DH31-F1,50.27
AF-A0A3R7A8B6-F1,53.35
AF-A0A7U3UYC5-F1,48.78
AF-A0A0L0EZG1-F1,42.58
AF-A0A1Y2FSV1-F1,30.37
AF-A0A7C3JUD8-F1,50.44
AF-A0A0E2IWU3-F1,42.54
AF-A0A3D5ABU5-F1,27.25
AF-A0A840NUN5-F1,40.28
AF-X1AZ52-F1,68.87
AF-A0A2U2SFU3-F1,34.84
AF-A0A531LIX3-F1,37.40
AF-A0A2E9SZI5-F1,59.57
AF-K2DS48-F1,38.73
AF-A0A485K6L2-F1,50.63
AF-A0A080YWB0-F1,44.67
AF-A0A384KKT6-F1,76.33
AF-A0A7Y5UA25-F1,37.92
AF-A0A2D3WEF6-F1,58.66
AF-E7G4B8-F1,30.62
AF-X0UXX5-F1,59.90
AF-A0A7K4F708-F1,58.74
AF-A0A498T2L0-F1,27.51
AF-A0A0K8ME89-F1,80.71
AF-A0A7G9Z2M5-F1,74.94
AF-A0A2G1MBX3-F1,74.55
AF-A0A6V7JJ54-F1,71.83
AF-A0A1V5LYA5-F1,70.34
AF-A0A3D8P8T0-F1,80.10
AF-A0A2P2IC52-F1,44.58
AF-A0A351FNR2-F1,54.51
AF-A0A067BRB5-F1,48.37
AF-A0A554TV50-F1,81.19
AF-A0A2D6KTW7-F1,59.79
AF-T0RS85-F1,42.69
AF-A0A2P5DTT9-F1,35.02
AF-A0A2N9LLC3-F1,52.89
AF-A0A3B8UPZ3-F1,50.68
AF-A0A484P313-F1,34.99
AF-A0A6B3IEC8-F1,73.94
AF-A0A816B5M9-F1,35.73
AF-A0A1X7V7M1-F1,49.86
AF-A0A838VVV5-F1,77.00
AF-A0A420I7J6-F1,55.78
AF-A0A3A8NSX3-F1,55.63
AF-A0A2M7ERR9-F1,37.85
AF-S4ATI4-F1,82.00
AF-A0A381NYU8-F1,30.06
AF-K7RK56-F1,43.56
AF-H3C3T1-F1,38.85
AF-A0A0F9S7T3-F1,35.38
AF-A0A5K1BLG8-F1,51.44
AF-A0A7L8V679-F1,38.59
AF-A0A7W7RR50-F1,68.99
AF-A0A133N3P0-F1,83.04
AF-A0A7Y1X438-F1,44.44
AF-A0A392STT1-F1,67.33
AF-A0A7J6S601-F1,45.20
AF-A0A1A8N2D1-F1,37.45
AF-A0A2G1Z3T0-F1,49.29
AF-A0A0C2MRA0-F1,38.30
AF-A0A314YP61-F1,46.44
AF-B9TFM1-F1,41.85
AF-A0A660TV00-F1,45.98
AF-A0A5S3YKE8-F1,37.16
AF-H1LFN5-F1,30.36
AF-A0A2V6YT65-F1,37.05
AF-A0A0Q5XEY0-F1,49.10
AF-A0A0N5CBN8-F1,39.33
AF-A0A2G5I188-F1,58.73
AF-A0A7X7T6G6-F1,32.93
AF-A0A1G0ZD41-F1,38.84
AF-A0A1V1W0G2-F1,55.67
AF-A0A2B6JH55-F1,55.00
AF-A0A2V5K666-F1,48.16
AF-A0A0C9V4M1-F1,68.24
AF-A0A3L7HS65-F1,65.78
AF-T1HWS3-F1,48.68
AF-A0A7Y3JFE2-F1,44.45
AF-A0A6G1NKW2-F1,49.00
AF-A0A537XKC7-F1,55.11
AF-A0A2W0B877-F1,35.45
AF-A0A809SMI5-F1,80.30
AF-A0A4S0XKG3-F1,51.26
AF-A0A7C3CSV4-F1,55.43
AF-A0A5J5CH53-F1,78.20
AF-A0A4Z1AWX7-F1,50.07
AF-A0A7J4BUY1-F1,39.21
AF-A0A1F6B0D1-F1,31.66
AF-D5QBB1-F1,81.45
AF-A0A564Y7B2-F1,44.40
AF-A0A7X6YT87-F1,71.96
AF-A0A090TDU8-F1,46.34
AF-A0A0S7ZH79-F1,37.29
AF-A0A7S3WZJ2-F1,37.02
AF-A0A1F5X212-F1,44.98
AF-A0A484TSN9-F1,73.40
AF-A0A5E7KWP8-F1,40.63
AF-A0A0L7L3L9-F1,34.55
AF-A0A7J2I4P6-F1,69.98
AF-A0A353GFK9-F1,44.33
AF-A0A4P6JME8-F1,28.03
AF-A0A7V3CXC1-F1,43.78
AF-X1QM18-F1,42.40
AF-A0A535KDJ6-F1,54.91
AF-A0A4R2X175-F1,66.56
AF-G3Q377-F1,66.88
AF-A0A403MNV3-F1,65.32
AF-A0A5K0X8V9-F1,40.06
AF-A0A350KIM4-F1,51.36
AF-A0A330EQN8-F1,54.24
AF-A0A224VKH4-F1,39.15
AF-A0A1H0ZI80-F1,51.89
AF-A0A819LUJ0-F1,33.45
AF-W1Y591-F1,56.74
AF-U1N4D9-F1,57.88
AF-A0A7S3RYS8-F1,53.06
AF-A0A326KTM1-F1,58.89
AF-A0A7H8S891-F1,61.62
AF-A0A251UH49-F1,67.44
AF-A0A519S4D4-F1,39.75
AF-A0A0P9CLY2-F1,64.64
AF-A0A2N0WYE0-F1,47.62
AF-A0A6C6Z3G5-F1,83.21
AF-A0A7L4QPV6-F1,80.19
AF-A0A1M5SIC2-F1,47.32
AF-C5LKW3-F1,38.90
AF-A0A2P7RKN9-F1,73.33
AF-A0A1A0HG11-F1,53.96
AF-A0A6V8PWA8-F1,51.41
AF-X1VBY5-F1,86.11
AF-A0A0M3C5S7-F1,50.53
AF-A0A7W6BRX4-F1,46.24
AF-F6Z524-F1,78.54
AF-A0A0F9XHQ8-F1,72.39
AF-K0JV86-F1,70.94
AF-V5H8Y8-F1,48.58
AF-A0A4D4J1H3-F1,62.58
AF-A0A379WGV2-F1,30.55
AF-A0A1M7YKG8-F1,34.93
AF-A0A2X2K0S1-F1,39.21
AF-A0A386C8X3-F1,31.62
AF-A0A7R9BB38-F1,45.10
AF-A0A2V7S4M7-F1,39.33
AF-A0A7R6R8K0-F1,34.50
AF-A0A836X0S8-F1,37.05
AF-A0A830GWR5-F1,68.84
AF-A0A3D1QTD5-F1,44.09
AF-A0A7J9NL31-F1,48.61
AF-A0A838GL92-F1,62.46
AF-A0A1G8J9F3-F1,31.17
AF-A0A558BF60-F1,44.74
AF-A0A833G3A0-F1,54.16
AF-K6YH96-F1,85.03
AF-A0A7Y5MPI7-F1,45.30
AF-A0A830BJ45-F1,75.63
AF-A0A1J5DY20-F1,56.62
AF-A0A7W4HY45-F1,52.96
AF-A0A7Y0L4T0-F1,49.98
AF-R1E8Y0-F1,40.89
AF-A0A512HDF9-F1,71.32
AF-A0A7T8HJW6-F1,42.09
AF-A0A7V4LF75-F1,38.41
AF-A0A4Y9VS95-F1,43.42
AF-W9ZB35-F1,35.48
AF-A0A1M2YG70-F1,49.13
AF-W9V0A8-F1,36.42
AF-A0A2U1M9V4-F1,33.23
AF-N0BBN3-F1,44.65
AF-A0A7L5BGV9-F1,48.44
AF-A0A090KY53-F1,69.39
AF-H3H3R0-F1,46.65
AF-A0A4Y8QDC1-F1,49.49
AF-R9UL48-F1,57.66
AF-A0A402BT90-F1,64.61
AF-A0A7I7MAK3-F1,44.08
AF-A0A0S8F2M4-F1,51.81
AF-A0A7G2D3G8-F1,49.88
AF-W2YLR8-F1,66.78
AF-A0A0F4GIN6-F1,74.63
AF-A0A243QKD0-F1,36.96
AF-A0A0G0RNR7-F1,63.00
AF-A0A7W6WMB9-F1,57.76
AF-A0A359LSJ6-F1,57.75
AF-A0A659YW17-F1,41.67
AF-A0A2D0N3F2-F1,59.02
AF-A0A4U0XYH5-F1,47.54
AF-A0A1R4HBK2-F1,64.24
AF-A0A2X4ZJ05-F1,48.94
AF-A0A2X2RVK2-F1,39.97
AF-A0A268QV39-F1,55.44
AF-A0A081D8N0-F1,55.21
AF-A0A4Y2PXS8-F1,53.84
AF-A0A820VM36-F1,38.18
AF-A0A2T1G7L4-F1,49.56
AF-F7SLZ7-F1,35.82
AF-A0A538RQC3-F1,25.69
AF-A0A7J4LEH1-F1,40.78
AF-A0A4Y2HUL4-F1,40.38
AF-A0A2H6JXX4-F1,63.71
AF-A0A1X7G900-F1,52.04
AF-A0A367ZQF3-F1,43.02
AF-A0A351QVX6-F1,56.46
