ID,pLDDT
AF-A0A561TU30-F1,38.47
AF-A0A821QD24-F1,74.96
AF-A0A397SUP4-F1,73.19
AF-A0A419W7G3-F1,75.81
AF-A0A848XLZ2-F1,44.89
AF-A0A6B0SDY1-F1,47.51
AF-A0A0D2MXF2-F1,37.33
AF-A0A556V1Q8-F1,33.72
AF-A0A087U7Y0-F1,33.60
AF-A0A0B7K6U5-F1,39.55
AF-A0A518HBP3-F1,66.38
AF-A0A820I3P8-F1,41.06
AF-A0A1I0C157-F1,68.55
AF-A0A661DB33-F1,59.20
AF-A0A6A0GQA4-F1,33.70
AF-A0A1V2Z9P5-F1,59.14
AF-W1Y591-F1,53.34
AF-U1N4D9-F1,45.43
AF-A0A699XRD6-F1,84.85
AF-A0A2G2LLF9-F1,52.29
AF-A0A7Y0M0A9-F1,43.25
AF-A0A1X6YDH4-F1,45.39
AF-A0A5J4P8V5-F1,79.25
AF-A0A2S4GUJ6-F1,43.37
AF-A0A2V3I2G5-F1,31.68
AF-A0A0F9LLG3-F1,39.68
AF-A0A4R3PVS5-F1,65.12
AF-X1QM18-F1,44.83
AF-G3Q377-F1,58.27
AF-A0A0F8WHU1-F1,46.33
AF-A0A183EP00-F1,65.04
AF-C5LKW3-F1,32.97
AF-A0A2S8K530-F1,37.52
AF-A0A402FV61-F1,52.20
AF-A0A7S3HJ07-F1,35.92
AF-A0A401K267-F1,37.47
AF-A0A7C1V5G6-F1,74.47
AF-A0A3D5FQM5-F1,45.70
AF-A0A4U0Z3N9-F1,41.60
AF-X1VBY5-F1,73.92
AF-A0A527H248-F1,34.99
AF-A0A7S2Z7V7-F1,39.81
AF-A0A4U9TFA6-F1,77.92
AF-A0A418RSA4-F1,49.94
AF-A0A1Q8E7D6-F1,34.89
AF-A0A2H0LW71-F1,43.81
AF-A0A257TGQ0-F1,60.53
AF-A0A2S9IXR6-F1,42.79
AF-A0A5A9PN70-F1,62.14
AF-A0A3P1YER9-F1,27.99
AF-A0A6N8XWW7-F1,45.94
AF-A0A0N4XBJ0-F1,56.52
AF-F6Z524-F1,65.12
AF-A0A6M8BDN4-F1,44.09
AF-A0A2V5NMJ2-F1,49.12
AF-V5H8Y8-F1,55.39
AF-K0JV86-F1,85.15
AF-A0A7Y4MG72-F1,51.69
AF-A0A022QP81-F1,69.82
AF-A0A0E9P6J2-F1,80.26
AF-A0A453C1P2-F1,76.49
AF-A0A0K9R426-F1,51.77
AF-A0A6H5GDX5-F1,53.89
AF-A0A0F8ZA58-F1,45.63
AF-A0A7J2J7Z3-F1,34.89
AF-A0A367G448-F1,54.87
AF-A0A7J9AF42-F1,40.29
AF-A0A841ZB47-F1,48.57
AF-A0A257Q207-F1,61.49
AF-S4ATI4-F1,68.29
AF-A0A7L5SM42-F1,59.24
AF-A0A0A9TXR0-F1,65.11
AF-A0A3D5AVD5-F1,39.59
AF-A0A442UPB2-F1,43.64
AF-T0RS85-F1,39.76
AF-A0A2K1J7F7-F1,59.92
AF-A0A812YM64-F1,45.24
AF-A0A5K1C8V1-F1,51.11
AF-A0A2A7U0K4-F1,42.20
AF-A0A7S3F2L8-F1,55.58
AF-A0A7S2DK77-F1,34.40
AF-A0A534U6D8-F1,53.08
AF-A0A5N9CSR4-F1,35.83
AF-A0A7S4V5K7-F1,47.40
AF-A0A7S2S274-F1,35.91
AF-A0A6P0TRC5-F1,42.36
AF-A0A137QL66-F1,56.16
AF-A0A7C3FJ46-F1,38.44
AF-H3C3T1-F1,33.77
AF-K7RK56-F1,46.92
AF-A0A2X0M3K3-F1,51.98
AF-A0A402FGV5-F1,48.76
AF-A0A1Y3S2Q3-F1,67.96
AF-A0A540V781-F1,61.13
AF-A0A382Z0I4-F1,36.12
AF-A0A534V5D6-F1,37.77
AF-A0A7G9YWN2-F1,53.10
AF-A0A359MCD6-F1,46.27
AF-A0A1B6NX12-F1,43.08
AF-B9TFM1-F1,45.93
AF-A0A4Q3G3R2-F1,47.09
AF-H1LFN5-F1,37.96
AF-A0A2E3HUS5-F1,52.92
AF-A0A1M7H687-F1,58.50
AF-A0A536SVJ4-F1,38.67
AF-A0A3B6NXG1-F1,58.52
AF-A0A556UED6-F1,60.68
AF-D5QBB1-F1,64.82
AF-A0A7S2QKH8-F1,41.63
AF-A0A5C3M3H4-F1,60.54
AF-A0A259J2H2-F1,42.67
AF-A0A6V8EDF8-F1,39.26
AF-A0A3D2X6J1-F1,58.91
AF-T1HWS3-F1,54.59
AF-A0A2P6Q2I3-F1,40.52
AF-A0A267FWY4-F1,34.90
AF-A0A444S7M2-F1,35.24
AF-A0A381NST7-F1,41.51
AF-A0A1H1TKY1-F1,45.02
AF-A0A0R0LUI7-F1,70.91
AF-A0A7W0L155-F1,60.32
AF-A0A3M6XVU1-F1,30.34
AF-A0A0D2JG74-F1,50.72
AF-A0A1W5DR73-F1,91.33
AF-A0A654ZMF8-F1,73.92
AF-A0A3E0N3T5-F1,44.70
AF-A0A034WSI0-F1,46.90
AF-A0A1M7R644-F1,36.40
AF-A0A1Y3X2Q8-F1,53.37
AF-A0A0K2UJC2-F1,62.05
AF-A0A832H160-F1,41.66
AF-A0A2R6QQ54-F1,40.99
AF-A0A3C1BN36-F1,58.60
AF-A0A524JH57-F1,35.52
AF-A0A4S0IAV6-F1,34.37
AF-A0A6V7I298-F1,36.48
AF-A0A1G6EIZ9-F1,51.41
AF-A0A6B8RK86-F1,69.52
AF-A0A355T1Q4-F1,47.01
AF-A0A2N1DSM6-F1,65.30
AF-A0A521UXW8-F1,70.84
AF-A0A0F0LCX4-F1,65.50
AF-A0A558IEW6-F1,48.81
AF-A0A6B2G6J9-F1,48.63
AF-A0A1U8NJU1-F1,36.79
AF-A0A0S7MIW0-F1,40.24
AF-A0A839GQI8-F1,45.69
AF-A0A1D6P7G0-F1,69.74
AF-A0A0A1D1U7-F1,80.73
AF-A0A6F9X348-F1,50.72
AF-A0A7Y5WJ84-F1,49.18
AF-A0A2W7AV62-F1,40.70
AF-K2DS48-F1,37.04
AF-A0A7S1JD18-F1,63.07
AF-A0A432SH61-F1,54.35
AF-A0A7W8CIS8-F1,62.78
AF-A0A7J4IH20-F1,48.29
AF-A0A4P7RVV0-F1,49.53
AF-A0A1Q9PHR5-F1,41.34
AF-A0A512HSR5-F1,62.39
AF-A0A495ZFI3-F1,60.31
AF-A0A6G7Z2T4-F1,47.06
AF-A0A7S2JPU8-F1,41.74
AF-X1AZ52-F1,75.39
AF-A0A7V4Q644-F1,64.85
AF-A0A7J9N6L6-F1,79.66
AF-A0A519PI06-F1,27.41
AF-A0A6P0S651-F1,53.10
AF-A0A7X8AZV9-F1,43.95
AF-A0A2B8J9V3-F1,43.98
AF-A0A7J6QZG2-F1,45.54
AF-A0A099ZG18-F1,61.55
AF-A0A6I3TSF5-F1,40.18
AF-A0A413GXF1-F1,30.27
AF-A0A7W8W567-F1,39.95
AF-A0A3C1G1P3-F1,78.80
AF-A0A1J5QPG2-F1,36.76
AF-A0A0P0V5Y0-F1,43.85
AF-X0UXX5-F1,46.04
AF-E7G4B8-F1,34.22
AF-A0A6P8JNU8-F1,46.80
AF-A0A1I2X5I5-F1,43.15
AF-A0A6S7HLZ3-F1,63.38
AF-A0A840ELA8-F1,30.37
AF-A0A0Q5XEY0-F1,50.99
AF-A0A5S3YKE8-F1,31.04
AF-H7BYF7-F1,79.92
AF-A0A2V6YT65-F1,37.36
AF-W4JQT6-F1,36.37
AF-A0A660TV00-F1,38.79
AF-A0A1A8N2D1-F1,32.64
AF-A0A2G1Z3T0-F1,54.86
AF-A0A314YP61-F1,36.69
AF-A0A0C2MRA0-F1,44.90
AF-F0EH29-F1,66.42
AF-A0A0C9V4M1-F1,65.79
AF-A0A2B6JH55-F1,42.81
AF-A0A2V5K666-F1,54.42
AF-A0A7X7T6G6-F1,34.17
AF-E8UBI5-F1,58.47
AF-A0A1G0ZD41-F1,40.44
AF-A0A1V1W0G2-F1,40.87
AF-A0A0N5CBN8-F1,35.95
AF-A0A2G5I188-F1,48.88
AF-A0A5J5CH53-F1,75.36
AF-A0A7C3CSV4-F1,56.45
AF-A0A4S0XKG3-F1,49.59
AF-A0A2W0B877-F1,45.67
AF-A0A809SMI5-F1,78.93
AF-A0A7Y3JFE2-F1,43.51
AF-A0A537XKC7-F1,54.05
AF-A0A6G1NKW2-F1,47.96
AF-A0A3L7HS65-F1,57.41
AF-A0A090TDU8-F1,41.55
AF-A0A7X6YT87-F1,44.50
AF-A0A564Y7B2-F1,36.51
AF-I2CRY6-F1,39.72
AF-F1KY61-F1,42.45
AF-A0A7J4BUY1-F1,28.94
AF-A0A4Z1AWX7-F1,43.47
AF-A0A1F6B0D1-F1,42.21
AF-A0A3B8UPZ3-F1,45.07
AF-A0A2N9LLC3-F1,39.14
AF-A0A484P313-F1,27.50
AF-A0A2D6KTW7-F1,70.77
AF-A0A2P5DTT9-F1,34.71
AF-A0A067BRB5-F1,44.36
AF-A0A554TV50-F1,72.32
AF-A0A2P2IC52-F1,44.86
AF-A0A351FNR2-F1,48.09
AF-V2YIC2-F1,38.62
AF-A0A3A8NSX3-F1,48.34
AF-A0A2M7ERR9-F1,40.33
AF-W1XR28-F1,49.80
AF-A0A1X7V7M1-F1,51.55
AF-A0A838VVV5-F1,72.23
AF-A0A420I7J6-F1,42.35
AF-A0A6B3IEC8-F1,74.78
AF-X1BCD7-F1,49.89
AF-A0A816B5M9-F1,36.12
AF-A0A381NYU8-F1,31.96
AF-A0A0F9S7T3-F1,38.45
AF-A0A392STT1-F1,44.95
AF-T1BQ88-F1,34.63
AF-A0A7J6S601-F1,45.80
AF-A0A133N3P0-F1,75.18
AF-A0A7Y1X438-F1,50.10
AF-A0A7W7RR50-F1,68.53
AF-A0A5K1BLG8-F1,66.20
AF-A0A7L8V679-F1,43.93
AF-A0A2U2SFU3-F1,44.48
AF-A0A3D5ABU5-F1,34.93
AF-A0A840NUN5-F1,39.08
AF-A0A7C3JUD8-F1,46.32
AF-A0A0E2IWU3-F1,41.40
AF-A0A1Y2FSV1-F1,34.97
AF-A0A485K6L2-F1,44.60
AF-A0A2E9SZI5-F1,58.82
AF-A0A531LIX3-F1,44.07
AF-A0A0K8ME89-F1,73.08
AF-A0A7G9Z2M5-F1,39.84
AF-A0A2D3WEF6-F1,53.60
AF-A0A7K4F708-F1,59.84
AF-A0A498T2L0-F1,34.70
AF-A0A384KKT6-F1,60.58
AF-A0A7Y5UA25-F1,40.64
AF-A0A080YWB0-F1,40.87
AF-A0A3D8P8T0-F1,86.55
AF-A0A1V5LYA5-F1,70.02
AF-A0A6V7JJ54-F1,67.61
AF-L5N2V4-F1,84.15
AF-A0A2G1MBX3-F1,68.06
AF-A0A7Z9VMC3-F1,69.42
AF-A0A7S1C8G2-F1,47.49
AF-A0A838YMJ9-F1,57.79
AF-A0A2V9RIE0-F1,54.84
AF-A0A1S8M8R4-F1,45.97
AF-A0A7V9K3I4-F1,38.47
AF-X1CEW9-F1,85.88
AF-A0A099L4Q0-F1,44.21
AF-W6NA44-F1,47.27
AF-A0A6A0A6Q7-F1,70.10
AF-A0A0A9WZV4-F1,36.17
AF-A0A835H940-F1,52.06
AF-A0A847GG62-F1,50.53
AF-A0A7V0S201-F1,38.29
AF-A0A2N9FUQ6-F1,36.05
AF-A0A5C3M7W1-F1,57.67
AF-A0A6A0BAF0-F1,56.44
AF-A0A4R4DV40-F1,55.53
AF-A0A2R6K291-F1,72.53
AF-A0A7C6BAG8-F1,38.54
AF-A0A812PRT4-F1,48.21
AF-A0A381WRP1-F1,42.66
AF-A0A1I5X559-F1,58.43
AF-A0A336N412-F1,31.70
AF-A0A0C1GA59-F1,33.02
AF-A0A6V7UWU6-F1,51.68
AF-A0A0G1MNP0-F1,50.38
AF-E6Q3L3-F1,52.50
AF-A0A816P1S3-F1,59.38
AF-A0A6I1Z303-F1,40.28
AF-A0A484ZDC6-F1,39.52
AF-A0A0L0EZG1-F1,50.79
AF-A0A7U3UYC5-F1,56.26
AF-A0A2V4DH31-F1,34.51
AF-A0A3R7A8B6-F1,34.15
AF-N1LES8-F1,35.47
AF-A0A821LD74-F1,44.31
AF-D6SLS7-F1,58.41
AF-A0A243QKD0-F1,31.48
AF-A0A0F4GIN6-F1,59.31
AF-A0A7G2D3G8-F1,50.40
AF-S7U3B2-F1,71.78
AF-A0A402BT90-F1,55.67
AF-A0A0S8F2M4-F1,51.31
AF-A0A7I7MAK3-F1,41.06
AF-Q4EAS1-F1,70.76
AF-L0B031-F1,41.44
AF-A0A4U0XYH5-F1,41.86
AF-A0A2X4ZJ05-F1,45.33
AF-A0A1R4HBK2-F1,71.62
AF-A0A659YW17-F1,45.16
AF-A0A2D0N3F2-F1,55.95
AF-A0A0G0RNR7-F1,55.06
AF-A0A359LSJ6-F1,39.61
AF-A0A7W6WMB9-F1,54.11
AF-A0A820VM36-F1,45.36
AF-A0A2T1G7L4-F1,42.54
AF-A0A4Y2PXS8-F1,49.23
AF-A0A268QV39-F1,63.50
AF-A0A081D8N0-F1,48.47
AF-A0A2X2RVK2-F1,37.78
AF-A0A351QVX6-F1,53.83
AF-A0A1X7G900-F1,77.04
AF-A0A367ZQF3-F1,45.08
AF-A0A2H6JXX4-F1,65.47
AF-A0A4Y2HUL4-F1,35.10
AF-E9GRN9-F1,37.74
AF-A0A7J4LEH1-F1,38.12
AF-A0A538RQC3-F1,37.73
AF-A0A7T8HJW6-F1,47.47
AF-A0A512HDF9-F1,63.29
AF-A0A7W4HY45-F1,81.08
AF-D5DE99-F1,75.38
AF-A0A7Y0L4T0-F1,52.65
AF-A0A830BJ45-F1,69.74
AF-A0A1J5DY20-F1,61.81
AF-X6ELY5-F1,62.85
AF-A0A833G3A0-F1,49.40
AF-A0A7Y5MPI7-F1,49.63
AF-C8X9L9-F1,61.97
AF-A0A4Y9VS95-F1,70.21
AF-A0A7V4LF75-F1,41.66
AF-E2CB57-F1,79.73
AF-A0A7L5BGV9-F1,42.61
AF-T0G8S5-F1,72.61
AF-A2DAL6-F1,33.59
AF-A0A2U1M9V4-F1,37.70
AF-A0A1M2YG70-F1,44.25
AF-A0A4Y8QDC1-F1,52.44
AF-M1WB86-F1,86.06
AF-A0A090KY53-F1,66.56
AF-A0A6C6Z3G5-F1,85.21
AF-A0A7L4QPV6-F1,72.81
AF-A0A1M5SIC2-F1,39.69
AF-A0A251UH49-F1,73.48
AF-R7V6F4-F1,48.71
AF-A0A519S4D4-F1,45.29
AF-A0A2N0WYE0-F1,46.18
AF-A0A0P9CLY2-F1,64.46
AF-A0A7H8S891-F1,66.89
AF-A0A326KTM1-F1,61.30
AF-A0A0M3C5S7-F1,49.05
AF-A0A6V8PWA8-F1,34.44
AF-A0A2P7RKN9-F1,64.47
AF-B6Z5U9-F1,55.73
AF-F0X8N1-F1,69.25
AF-A0A1A0HG11-F1,43.99
AF-A0A2X2K0S1-F1,47.80
AF-A0A386C8X3-F1,37.78
AF-A0A7R9BB38-F1,44.67
AF-A0A379WGV2-F1,31.09
AF-A0A1M7YKG8-F1,39.33
AF-A0A0F9XHQ8-F1,56.69
AF-A0A4D4J1H3-F1,52.49
AF-A0A7W6BRX4-F1,47.74
AF-A0A838GL92-F1,66.10
AF-A0A1G8J9F3-F1,48.01
AF-E3N9Q1-F1,63.16
AF-A0A558BF60-F1,68.24
AF-A0A3D1QTD5-F1,45.96
AF-A0A830GWR5-F1,83.99
AF-A0A7J9NL31-F1,40.46
AF-A0A836X0S8-F1,40.25
AF-C1N001-F1,72.95
AF-A0A2V7S4M7-F1,36.09
AF-A0A7R6R8K0-F1,36.80
AF-A0A1F5X212-F1,39.70
AF-A0A7S3WZJ2-F1,36.64
AF-A0A0S7ZH79-F1,41.02
AF-H1LZV8-F1,44.66
AF-A0A353GFK9-F1,36.94
AF-A0A0L7L3L9-F1,48.25
AF-A0A7J2I4P6-F1,62.74
AF-A0A5E7KWP8-F1,38.88
AF-A0A484TSN9-F1,75.49
AF-A0A5K0X8V9-F1,42.91
AF-A0A350KIM4-F1,53.95
AF-A0A403MNV3-F1,42.59
AF-A0A4R2X175-F1,57.13
AF-A0A535KDJ6-F1,58.75
AF-E3MV22-F1,76.25
AF-A0A4P6JME8-F1,42.37
AF-A0A7V3CXC1-F1,52.39
AF-A0A7S3RYS8-F1,54.72
AF-A0A819LUJ0-F1,35.93
AF-A0A1H0ZI80-F1,56.03
AF-A0A224VKH4-F1,29.99
AF-A0A330EQN8-F1,54.74
