ID,pLDDT
AF-A0A833G3A0-F1,52.93
AF-A0A512HDF9-F1,47.15
AF-A0A7T8HJW6-F1,56.58
AF-A0A7W4HY45-F1,70.16
AF-A0A7Y0L4T0-F1,68.49
AF-A0A4Y9VS95-F1,74.32
AF-T1BQ88-F1,36.23
AF-A0A7V4LF75-F1,46.30
AF-A0A2U1M9V4-F1,35.65
AF-A0A1M2YG70-F1,41.49
AF-A0A7L5BGV9-F1,48.34
AF-A0A4Y8QDC1-F1,49.60
AF-V2YIC2-F1,37.03
AF-A0A090KY53-F1,68.04
AF-W1XR28-F1,50.40
AF-X1BCD7-F1,54.23
AF-A0A7H8S891-F1,65.56
AF-A0A326KTM1-F1,63.88
AF-A0A7L4QPV6-F1,69.62
AF-A0A6C6Z3G5-F1,83.84
AF-A0A1M5SIC2-F1,47.03
AF-A0A519S4D4-F1,42.84
AF-A0A251UH49-F1,65.64
AF-A0A0P9CLY2-F1,56.11
AF-A0A2N0WYE0-F1,54.37
AF-A0A2P7RKN9-F1,75.75
AF-A0A1A0HG11-F1,55.51
AF-L5N2V4-F1,59.55
AF-A0A0M3C5S7-F1,47.32
AF-A0A6V8PWA8-F1,33.33
AF-A0A0F9XHQ8-F1,65.81
AF-A0A4D4J1H3-F1,53.65
AF-A0A7W6BRX4-F1,49.60
AF-A0A386C8X3-F1,40.25
AF-A0A2X2K0S1-F1,40.75
AF-A0A7R9BB38-F1,47.56
AF-A0A1M7YKG8-F1,49.48
AF-A0A379WGV2-F1,38.69
AF-A0A836X0S8-F1,43.73
AF-A0A2V7S4M7-F1,36.63
AF-A0A7R6R8K0-F1,38.86
AF-A0A1G8J9F3-F1,45.58
AF-A0A838GL92-F1,71.59
AF-A0A558BF60-F1,65.54
AF-A0A7J9NL31-F1,55.08
AF-A0A830GWR5-F1,43.00
AF-A0A3D1QTD5-F1,51.51
AF-A0A0S7ZH79-F1,34.77
AF-E6Q3L3-F1,39.25
AF-A0A1F5X212-F1,43.72
AF-A0A7S3WZJ2-F1,41.86
AF-A0A5E7KWP8-F1,41.97
AF-A0A484TSN9-F1,67.70
AF-A0A353GFK9-F1,48.45
AF-N1LES8-F1,54.16
AF-A0A7J2I4P6-F1,64.81
AF-A0A0L7L3L9-F1,42.89
AF-D6SLS7-F1,56.16
AF-A0A4P6JME8-F1,42.83
AF-A0A7V3CXC1-F1,45.11
AF-A0A403MNV3-F1,42.62
AF-A0A5K0X8V9-F1,39.70
AF-A0A350KIM4-F1,53.48
AF-A0A4R2X175-F1,72.21
AF-A0A535KDJ6-F1,56.14
AF-X1CEW9-F1,83.03
AF-W6NA44-F1,45.03
AF-A0A819LUJ0-F1,35.00
AF-A0A1H0ZI80-F1,58.93
AF-A0A224VKH4-F1,34.97
AF-A0A330EQN8-F1,51.17
AF-A0A7S3RYS8-F1,58.13
AF-A0A660TV00-F1,38.61
AF-A0A2G1Z3T0-F1,51.70
AF-A0A1A8N2D1-F1,37.08
AF-A0A0C2MRA0-F1,43.00
AF-A0A314YP61-F1,43.82
AF-A0A0Q5XEY0-F1,57.11
AF-A0A5S3YKE8-F1,37.09
AF-A0A2V6YT65-F1,41.71
AF-A0A7X7T6G6-F1,32.04
AF-A0A1V1W0G2-F1,52.48
AF-A0A1G0ZD41-F1,56.38
AF-A0A2G5I188-F1,56.19
AF-A0A0N5CBN8-F1,42.68
AF-E9GRN9-F1,46.71
AF-A0A0C9V4M1-F1,67.74
AF-A0A2V5K666-F1,55.07
AF-A0A2B6JH55-F1,60.21
AF-A0A6G1NKW2-F1,48.05
AF-A0A537XKC7-F1,55.16
AF-A0A7Y3JFE2-F1,46.11
AF-A0A3L7HS65-F1,73.68
AF-A0A7C3CSV4-F1,66.44
AF-A0A4S0XKG3-F1,49.15
AF-A0A5J5CH53-F1,80.16
AF-A0A2W0B877-F1,47.15
AF-S7U3B2-F1,86.91
AF-A0A809SMI5-F1,60.35
AF-A0A564Y7B2-F1,40.64
AF-Q4EAS1-F1,84.17
AF-L0B031-F1,46.30
AF-A0A7J4BUY1-F1,40.00
AF-A0A4Z1AWX7-F1,45.09
AF-A0A1F6B0D1-F1,41.63
AF-A0A090TDU8-F1,57.78
AF-A0A7X6YT87-F1,54.35
AF-A0A554TV50-F1,82.70
AF-A0A067BRB5-F1,47.25
AF-E2CB57-F1,57.34
AF-T0G8S5-F1,80.67
AF-A0A351FNR2-F1,55.82
AF-A0A2P2IC52-F1,41.59
AF-A0A2N9LLC3-F1,41.50
AF-A0A3B8UPZ3-F1,56.62
AF-A2DAL6-F1,57.93
AF-A0A484P313-F1,36.01
AF-A0A2D6KTW7-F1,62.23
AF-A0A2P5DTT9-F1,41.46
AF-A0A1X7V7M1-F1,46.90
AF-A0A420I7J6-F1,38.73
AF-A0A838VVV5-F1,75.77
AF-A0A816B5M9-F1,50.03
AF-A0A6B3IEC8-F1,66.56
AF-M1WB86-F1,81.16
AF-A0A2M7ERR9-F1,40.58
AF-A0A3A8NSX3-F1,55.01
AF-D5DE99-F1,63.41
AF-X6ELY5-F1,58.35
AF-A0A381NYU8-F1,37.03
AF-A0A0F9S7T3-F1,35.08
AF-A0A7W7RR50-F1,67.92
AF-C8X9L9-F1,67.00
AF-A0A7L8V679-F1,37.75
AF-A0A5K1BLG8-F1,62.67
AF-A0A392STT1-F1,53.63
AF-A0A7J6S601-F1,47.89
AF-A0A7Y1X438-F1,51.07
AF-A0A133N3P0-F1,74.42
AF-A0A7C3JUD8-F1,42.84
AF-A0A0E2IWU3-F1,41.03
AF-A0A1Y2FSV1-F1,41.41
AF-A0A2U2SFU3-F1,56.40
AF-A0A840NUN5-F1,37.59
AF-A0A3D5ABU5-F1,46.71
AF-A0A531LIX3-F1,36.69
AF-E3N9Q1-F1,51.44
AF-A0A485K6L2-F1,42.52
AF-C1N001-F1,49.98
AF-A0A2E9SZI5-F1,61.51
AF-A0A7Y5UA25-F1,51.28
AF-A0A384KKT6-F1,76.21
AF-R7V6F4-F1,62.56
AF-A0A080YWB0-F1,50.16
AF-A0A0K8ME89-F1,85.96
AF-A0A7G9Z2M5-F1,51.51
AF-A0A2D3WEF6-F1,45.68
AF-A0A498T2L0-F1,36.13
AF-A0A7K4F708-F1,78.89
AF-A0A6V7JJ54-F1,69.57
AF-A0A2G1MBX3-F1,74.30
AF-B6Z5U9-F1,53.37
AF-F0X8N1-F1,60.72
AF-A0A3D8P8T0-F1,61.26
AF-A0A1V5LYA5-F1,65.27
AF-A0A2V9RIE0-F1,63.55
AF-A0A1S8M8R4-F1,58.32
AF-A0A7V9K3I4-F1,42.15
AF-A0A838YMJ9-F1,44.56
AF-A0A099L4Q0-F1,51.35
AF-E3MV22-F1,75.03
AF-A0A7Z9VMC3-F1,72.00
AF-A0A7S1C8G2-F1,41.67
AF-A0A5C3M7W1-F1,78.78
AF-A0A6A0BAF0-F1,62.34
AF-A0A2R6K291-F1,72.04
AF-A0A4R4DV40-F1,44.09
AF-A0A812PRT4-F1,48.45
AF-A0A7C6BAG8-F1,38.30
AF-A0A6A0A6Q7-F1,76.52
AF-A0A835H940-F1,53.13
AF-A0A0A9WZV4-F1,38.59
AF-A0A2N9FUQ6-F1,37.88
AF-A0A7V0S201-F1,53.26
AF-A0A847GG62-F1,48.20
AF-A0A0G1MNP0-F1,46.94
AF-A0A816P1S3-F1,39.75
AF-A0A484ZDC6-F1,38.63
AF-A0A6I1Z303-F1,39.92
AF-A0A381WRP1-F1,44.16
AF-A0A0C1GA59-F1,41.76
AF-A0A336N412-F1,38.66
AF-A0A1I5X559-F1,56.62
AF-H1LZV8-F1,60.48
AF-A0A6V7UWU6-F1,41.43
AF-A0A2V4DH31-F1,48.93
AF-A0A3R7A8B6-F1,39.32
AF-A0A821LD74-F1,40.88
AF-A0A7U3UYC5-F1,46.92
AF-A0A0L0EZG1-F1,40.73
