ID,pLDDT
AF-R1E8Y0-F1,64.70
AF-A0A7Y5WJ84-F1,81.34
AF-A0A4P7RVV0-F1,57.93
AF-A0A2W7AV62-F1,62.56
AF-A0A7S1JD18-F1,65.13
AF-W9ZB35-F1,73.17
AF-A0A6G7Z2T4-F1,70.98
AF-A0A7S2JPU8-F1,94.55
AF-A0A512HSR5-F1,67.90
AF-A0A6V7I298-F1,88.70
AF-A0A4S0IAV6-F1,50.13
AF-A0A355T1Q4-F1,87.58
AF-A0A1G6EIZ9-F1,63.40
AF-F7SLZ7-F1,71.59
AF-A0A6B2G6J9-F1,70.18
AF-A0A1U8NJU1-F1,67.96
AF-A0A0S7MIW0-F1,69.14
AF-W2YLR8-F1,61.73
AF-A0A3M6XVU1-F1,67.12
AF-A0A034WSI0-F1,57.01
AF-A0A0D2JG74-F1,78.58
AF-A0A3E0N3T5-F1,78.69
AF-A0A1M7R644-F1,55.95
AF-A0A2R6QQ54-F1,62.08
AF-A0A524JH57-F1,71.03
AF-A0A832H160-F1,75.69
AF-A0A3B6NXG1-F1,57.11
AF-G3Q377-F1,65.41
AF-A0A2E3HUS5-F1,56.19
AF-A0A6V8EDF8-F1,60.71
AF-A0A7S2QKH8-F1,80.29
AF-A0A5C3M3H4-F1,70.17
AF-A0A259J2H2-F1,69.59
AF-A0A444S7M2-F1,82.43
AF-A0A267FWY4-F1,73.46
AF-A0A381NST7-F1,79.60
AF-A0A402FGV5-F1,63.13
AF-A0A1Y3S2Q3-F1,63.54
AF-A0A382Z0I4-F1,85.33
AF-A0A534V5D6-F1,63.32
AF-A0A4Q3G3R2-F1,64.25
AF-A0A1B6NX12-F1,60.21
AF-A0A7S3F2L8-F1,78.26
AF-A0A2A7U0K4-F1,75.41
AF-V5H8Y8-F1,83.81
AF-A0A7S2S274-F1,62.02
AF-A0A7S2DK77-F1,80.37
AF-A0A5N9CSR4-F1,69.08
AF-A0A7S4V5K7-F1,60.29
AF-F6Z524-F1,63.41
AF-A0A7C3FJ46-F1,53.52
AF-A0A7J9AF42-F1,58.33
AF-A0A0F8ZA58-F1,62.89
AF-A0A367G448-F1,62.60
AF-A0A3D5AVD5-F1,82.74
AF-A0A812YM64-F1,68.56
AF-C5LKW3-F1,58.05
AF-A0A3P1YER9-F1,55.02
AF-K7RK56-F1,71.42
AF-H3C3T1-F1,88.19
AF-A0A5A9PN70-F1,73.37
AF-A0A6N8XWW7-F1,66.83
AF-A0A2V5NMJ2-F1,59.26
AF-A0A6M8BDN4-F1,74.74
AF-A0A2S8K530-F1,86.83
AF-A0A402FV61-F1,71.63
AF-A0A7S3HJ07-F1,80.94
AF-A0A0F8WHU1-F1,58.02
AF-T0RS85-F1,55.90
AF-A0A3D5FQM5-F1,66.05
AF-A0A7S2Z7V7-F1,83.83
AF-A0A527H248-F1,83.37
AF-A0A1Q8E7D6-F1,83.35
AF-A0A6A0GQA4-F1,62.44
AF-A0A1V2Z9P5-F1,78.55
AF-A0A661DB33-F1,72.55
AF-A0A7Y0M0A9-F1,61.75
AF-T1HWS3-F1,53.81
AF-A0A2V3I2G5-F1,64.06
AF-A0A2S4GUJ6-F1,60.07
AF-A0A6B0SDY1-F1,71.73
AF-H1LFN5-F1,78.10
AF-A0A561TU30-F1,71.35
AF-A0A0D2MXF2-F1,82.24
AF-A0A556V1Q8-F1,69.56
AF-B9TFM1-F1,57.81
AF-A0A087U7Y0-F1,77.66
AF-A0A0B7K6U5-F1,95.02
AF-A0A1W0VL01-F1,67.44
AF-A0A5J4UPB1-F1,62.23
AF-A0A094CJ59-F1,55.40
AF-A0A6I9N0C2-F1,73.14
AF-A0A7V8YEA1-F1,55.28
AF-A0A495YUY2-F1,57.00
AF-A0A812JRI4-F1,68.69
AF-A0A315VTW4-F1,82.16
AF-A0A0F9TZ47-F1,72.69
AF-A0A5N5GEE5-F1,56.31
AF-A0A5A5TLM6-F1,88.64
AF-A0A2G5K7X4-F1,66.90
AF-A0A433NM79-F1,80.25
AF-A0A7R9TP45-F1,65.12
AF-A0A317BNN0-F1,80.00
AF-A0A1I8B2J4-F1,52.42
AF-E7G4B8-F1,73.45
AF-A0A0G1WYU6-F1,65.66
AF-A0A2H3E5S3-F1,56.68
AF-A0A838CKZ4-F1,78.02
AF-A0A061GND5-F1,86.13
AF-A0A813LGG5-F1,67.57
AF-A0A6I5G1W0-F1,66.80
AF-A0A6N7GT48-F1,73.77
AF-A0A6L5I2Z6-F1,59.92
AF-K2DS48-F1,83.77
AF-A0A256YFJ9-F1,88.66
