ID,pLDDT
AF-A0A7S1JD18-F1,67.82
AF-A0A2W7AV62-F1,45.93
AF-A0A4P7RVV0-F1,51.58
AF-A0A7J4IH20-F1,44.33
AF-B6Z5U9-F1,45.40
AF-F0X8N1-F1,59.59
AF-A0A1Q9PHR5-F1,43.96
AF-R7V6F4-F1,53.91
AF-A0A495ZFI3-F1,66.04
AF-A0A512HSR5-F1,65.53
AF-A0A7S2JPU8-F1,40.02
AF-A0A6G7Z2T4-F1,43.06
AF-A0A6P0S651-F1,68.30
AF-A0A7J9N6L6-F1,81.79
AF-A0A519PI06-F1,23.21
AF-A0A7V4Q644-F1,46.22
AF-E3N9Q1-F1,60.15
AF-A0A2B8J9V3-F1,47.66
AF-A0A7X8AZV9-F1,51.13
AF-A0A7J6QZG2-F1,39.09
AF-A0A099ZG18-F1,60.52
AF-C1N001-F1,71.94
AF-A0A6I3TSF5-F1,32.65
AF-A0A413GXF1-F1,33.87
AF-A0A7W8W567-F1,25.43
AF-A0A3C1G1P3-F1,58.67
AF-A0A1J5QPG2-F1,30.09
AF-A0A0P0V5Y0-F1,42.33
AF-A0A6P8JNU8-F1,40.20
AF-A0A840ELA8-F1,40.68
AF-A0A1I2X5I5-F1,51.32
AF-A0A6S7HLZ3-F1,63.01
AF-A0A367G448-F1,54.95
AF-A0A7J2J7Z3-F1,62.82
AF-C8X9L9-F1,66.81
AF-A0A6H5GDX5-F1,45.27
AF-A0A0F8ZA58-F1,37.96
AF-A0A7J9AF42-F1,43.85
AF-A0A841ZB47-F1,49.43
AF-A0A257Q207-F1,68.01
AF-A0A7L5SM42-F1,68.58
AF-D5DE99-F1,67.20
AF-A0A0A9TXR0-F1,68.90
AF-A0A3D5AVD5-F1,36.86
AF-A0A2K1J7F7-F1,66.73
AF-A0A442UPB2-F1,48.60
AF-X6ELY5-F1,72.73
AF-A0A5K1C8V1-F1,43.86
AF-A0A812YM64-F1,37.86
AF-A0A2A7U0K4-F1,47.84
AF-A0A7S3F2L8-F1,47.54
AF-A0A7S4V5K7-F1,31.61
AF-A0A534U6D8-F1,47.29
AF-A0A5N9CSR4-F1,37.45
AF-A0A7S2DK77-F1,33.96
AF-A0A7S2S274-F1,31.44
AF-M1WB86-F1,75.57
AF-T0G8S5-F1,82.70
AF-E2CB57-F1,57.86
AF-A0A6P0TRC5-F1,48.45
AF-A0A137QL66-F1,67.46
AF-A0A7C3FJ46-F1,29.15
AF-A0A2X0M3K3-F1,68.19
AF-A2DAL6-F1,38.73
AF-A0A540V781-F1,44.36
AF-A0A382Z0I4-F1,37.61
AF-A0A1Y3S2Q3-F1,63.68
AF-A0A402FGV5-F1,48.33
AF-L0B031-F1,48.16
AF-Q4EAS1-F1,85.41
AF-A0A534V5D6-F1,37.51
AF-A0A359MCD6-F1,56.86
AF-A0A7G9YWN2-F1,48.12
AF-A0A1B6NX12-F1,37.04
AF-A0A4Q3G3R2-F1,49.16
AF-S7U3B2-F1,81.64
AF-E9GRN9-F1,47.42
AF-A0A536SVJ4-F1,40.37
AF-A0A2E3HUS5-F1,77.00
AF-A0A1M7H687-F1,69.63
AF-A0A556UED6-F1,70.62
AF-A0A3B6NXG1-F1,66.29
AF-A0A259J2H2-F1,35.66
AF-A0A5C3M3H4-F1,56.06
AF-A0A7S2QKH8-F1,36.85
AF-A0A6V8EDF8-F1,40.34
AF-A0A3D2X6J1-F1,52.51
AF-A0A267FWY4-F1,28.79
AF-A0A2P6Q2I3-F1,52.05
AF-A0A444S7M2-F1,27.31
AF-A0A1H1TKY1-F1,50.24
AF-A0A0R0LUI7-F1,69.23
AF-A0A381NST7-F1,37.28
AF-A0A7W0L155-F1,68.68
AF-A0A2U2SFU3-F1,36.48
AF-A0A3D5ABU5-F1,24.17
AF-A0A840NUN5-F1,37.09
AF-A0A0E2IWU3-F1,39.40
AF-A0A7C3JUD8-F1,49.26
AF-A0A1Y2FSV1-F1,34.90
AF-A0A485K6L2-F1,44.30
AF-C5LKW3-F1,45.26
AF-A0A2E9SZI5-F1,82.00
AF-X1VBY5-F1,77.71
AF-A0A531LIX3-F1,40.22
AF-A0A7G9Z2M5-F1,47.41
AF-A0A0K8ME89-F1,75.66
AF-V5H8Y8-F1,56.18
AF-K0JV86-F1,81.21
AF-A0A498T2L0-F1,32.15
AF-A0A7K4F708-F1,62.58
AF-F6Z524-F1,77.63
AF-A0A2D3WEF6-F1,77.17
AF-A0A7Y5UA25-F1,37.87
AF-A0A384KKT6-F1,70.25
AF-A0A080YWB0-F1,46.09
AF-A0A3D8P8T0-F1,68.48
AF-A0A1V5LYA5-F1,53.73
AF-A0A6V7JJ54-F1,74.90
AF-A0A2G1MBX3-F1,70.91
AF-A0A7S1C8G2-F1,38.60
AF-A0A7Z9VMC3-F1,69.09
AF-A0A2V9RIE0-F1,56.76
AF-A0A1S8M8R4-F1,32.91
AF-A0A7V9K3I4-F1,33.87
AF-A0A838YMJ9-F1,41.20
AF-A0A099L4Q0-F1,51.14
AF-A0A6A0A6Q7-F1,58.23
AF-A0A2N9FUQ6-F1,33.59
AF-A0A7V0S201-F1,36.90
AF-A0A847GG62-F1,48.08
AF-A0A835H940-F1,44.65
AF-A0A0A9WZV4-F1,27.53
AF-A0A2R6K291-F1,59.54
AF-A0A4R4DV40-F1,50.65
AF-A0A5C3M7W1-F1,62.87
AF-A0A6A0BAF0-F1,70.99
AF-A0A812PRT4-F1,45.37
AF-A0A7C6BAG8-F1,42.94
AF-A0A0C1GA59-F1,33.63
AF-A0A336N412-F1,31.19
AF-A0A1I5X559-F1,66.67
AF-A0A381WRP1-F1,44.21
AF-A0A6V7UWU6-F1,39.31
AF-G3Q377-F1,62.68
AF-A0A816P1S3-F1,60.94
AF-A0A0G1MNP0-F1,27.07
AF-X1QM18-F1,41.95
AF-A0A484ZDC6-F1,49.78
AF-A0A6I1Z303-F1,33.73
AF-W1Y591-F1,58.13
AF-A0A7U3UYC5-F1,44.20
AF-A0A0L0EZG1-F1,39.75
AF-A0A3R7A8B6-F1,41.46
AF-A0A2V4DH31-F1,48.48
AF-A0A821LD74-F1,48.10
AF-U1N4D9-F1,61.61
AF-A0A0Q5XEY0-F1,53.36
AF-A0A2V6YT65-F1,33.34
AF-A0A5S3YKE8-F1,31.35
AF-A0A660TV00-F1,31.60
AF-A0A0C2MRA0-F1,51.28
AF-W2YLR8-F1,62.11
AF-A0A314YP61-F1,46.46
AF-A0A1A8N2D1-F1,40.95
AF-A0A2G1Z3T0-F1,46.86
AF-A0A0C9V4M1-F1,76.73
AF-A0A2V5K666-F1,63.16
AF-A0A2B6JH55-F1,48.85
AF-A0A1V1W0G2-F1,54.73
AF-A0A1G0ZD41-F1,31.02
AF-A0A7X7T6G6-F1,33.21
AF-A0A2G5I188-F1,53.27
AF-A0A0N5CBN8-F1,39.18
AF-A0A7C3CSV4-F1,55.12
AF-A0A4S0XKG3-F1,38.88
AF-A0A5J5CH53-F1,76.84
AF-A0A809SMI5-F1,71.18
AF-A0A2W0B877-F1,36.29
AF-A0A6G1NKW2-F1,49.23
AF-A0A537XKC7-F1,60.04
AF-A0A7Y3JFE2-F1,43.81
AF-A0A3L7HS65-F1,70.74
AF-A0A090TDU8-F1,45.00
AF-F7SLZ7-F1,35.73
AF-A0A7X6YT87-F1,46.76
AF-A0A564Y7B2-F1,41.51
AF-A0A1F6B0D1-F1,27.72
AF-A0A7J4BUY1-F1,36.45
AF-A0A4Z1AWX7-F1,43.46
AF-A0A484P313-F1,27.76
AF-A0A2N9LLC3-F1,37.59
AF-A0A3B8UPZ3-F1,52.93
AF-A0A2P5DTT9-F1,37.27
AF-K6YH96-F1,72.22
AF-A0A2D6KTW7-F1,55.50
AF-A0A554TV50-F1,71.39
AF-A0A067BRB5-F1,45.92
AF-R1E8Y0-F1,40.19
AF-A0A351FNR2-F1,47.09
AF-A0A2P2IC52-F1,42.58
AF-A0A2M7ERR9-F1,38.25
AF-A0A3A8NSX3-F1,49.45
AF-A0A420I7J6-F1,43.47
AF-A0A838VVV5-F1,73.48
AF-A0A1X7V7M1-F1,57.42
AF-A0A816B5M9-F1,35.54
AF-W9ZB35-F1,32.07
AF-A0A6B3IEC8-F1,69.99
AF-N0BBN3-F1,41.99
AF-W9V0A8-F1,33.48
AF-A0A0F9S7T3-F1,33.26
AF-A0A381NYU8-F1,31.91
AF-A0A7J6S601-F1,42.32
AF-A0A392STT1-F1,52.40
AF-A0A7Y1X438-F1,47.13
AF-H3H3R0-F1,56.32
AF-A0A133N3P0-F1,77.84
AF-A0A7W7RR50-F1,64.36
AF-R9UL48-F1,62.69
AF-A0A7L8V679-F1,40.11
AF-A0A5K1BLG8-F1,55.69
AF-A0A1M5SIC2-F1,35.58
AF-A0A6C6Z3G5-F1,85.48
AF-A0A7L4QPV6-F1,80.06
AF-A0A0P9CLY2-F1,65.32
AF-A0A2N0WYE0-F1,34.87
AF-A0A519S4D4-F1,39.02
AF-A0A251UH49-F1,65.44
AF-A0A7H8S891-F1,64.88
AF-X1AZ52-F1,58.49
AF-A0A326KTM1-F1,58.24
AF-A0A0M3C5S7-F1,45.73
AF-A0A6V8PWA8-F1,45.99
AF-A0A1A0HG11-F1,61.01
AF-A0A2P7RKN9-F1,66.25
AF-K2DS48-F1,45.56
AF-A0A7R9BB38-F1,37.51
AF-A0A2X2K0S1-F1,46.35
AF-A0A386C8X3-F1,37.28
AF-A0A1M7YKG8-F1,38.37
AF-A0A379WGV2-F1,27.00
AF-A0A4D4J1H3-F1,44.87
AF-A0A0F9XHQ8-F1,66.21
AF-E7G4B8-F1,28.01
AF-A0A7W6BRX4-F1,49.93
AF-X0UXX5-F1,43.84
AF-A0A558BF60-F1,55.79
AF-A0A1G8J9F3-F1,29.22
AF-A0A838GL92-F1,70.64
AF-A0A7J9NL31-F1,40.56
AF-A0A830GWR5-F1,67.37
AF-A0A3D1QTD5-F1,48.16
AF-A0A836X0S8-F1,43.83
AF-A0A7R6R8K0-F1,33.06
AF-A0A2V7S4M7-F1,33.90
AF-A0A1F5X212-F1,37.88
AF-A0A7S3WZJ2-F1,36.18
AF-A0A0S7ZH79-F1,39.51
AF-A0A353GFK9-F1,41.58
AF-A0A7J2I4P6-F1,57.06
AF-A0A0L7L3L9-F1,37.78
AF-A0A5E7KWP8-F1,44.78
AF-A0A484TSN9-F1,81.99
AF-A0A403MNV3-F1,60.49
AF-A0A5K0X8V9-F1,42.53
AF-A0A350KIM4-F1,46.98
AF-A0A4R2X175-F1,52.99
AF-A0A535KDJ6-F1,59.99
AF-A0A7V3CXC1-F1,42.08
AF-A0A4P6JME8-F1,29.24
AF-A0A7S3RYS8-F1,55.32
AF-A0A819LUJ0-F1,36.71
AF-A0A1H0ZI80-F1,49.06
AF-A0A224VKH4-F1,30.39
AF-A0A330EQN8-F1,40.80
AF-A0A243QKD0-F1,36.29
AF-B9TFM1-F1,54.26
AF-A0A0F4GIN6-F1,61.35
AF-A0A7G2D3G8-F1,62.68
AF-H1LFN5-F1,33.13
AF-A0A0S8F2M4-F1,48.76
AF-A0A7I7MAK3-F1,42.12
AF-A0A402BT90-F1,55.85
AF-A0A2X4ZJ05-F1,44.77
AF-A0A1R4HBK2-F1,68.38
AF-A0A4U0XYH5-F1,46.64
AF-A0A2D0N3F2-F1,57.89
AF-A0A659YW17-F1,47.71
AF-A0A7W6WMB9-F1,57.85
AF-A0A359LSJ6-F1,45.09
AF-A0A0G0RNR7-F1,54.86
AF-A0A2T1G7L4-F1,39.94
AF-A0A820VM36-F1,39.27
AF-T1HWS3-F1,51.01
AF-A0A4Y2PXS8-F1,55.60
AF-A0A081D8N0-F1,48.56
AF-A0A268QV39-F1,58.21
AF-A0A2X2RVK2-F1,36.49
AF-A0A2H6JXX4-F1,68.89
AF-A0A351QVX6-F1,53.78
AF-A0A1X7G900-F1,76.96
AF-D5QBB1-F1,82.74
AF-A0A367ZQF3-F1,41.72
AF-A0A4Y2HUL4-F1,37.43
AF-A0A7J4LEH1-F1,39.24
AF-A0A538RQC3-F1,27.57
AF-A0A512HDF9-F1,53.25
AF-A0A7T8HJW6-F1,41.37
AF-A0A7Y0L4T0-F1,61.79
AF-A0A7W4HY45-F1,73.41
AF-A0A1J5DY20-F1,61.24
AF-A0A830BJ45-F1,78.77
AF-T0RS85-F1,37.30
AF-A0A7Y5MPI7-F1,41.96
AF-A0A833G3A0-F1,50.08
AF-A0A4Y9VS95-F1,46.36
AF-S4ATI4-F1,76.65
AF-A0A7V4LF75-F1,24.67
AF-A0A7L5BGV9-F1,50.14
AF-A0A2U1M9V4-F1,32.81
AF-H3C3T1-F1,32.36
AF-K7RK56-F1,49.75
AF-A0A1M2YG70-F1,50.23
AF-A0A4Y8QDC1-F1,43.78
AF-A0A090KY53-F1,65.70
