ID,pLDDT
AF-A0A137QL66-F1,57.86
AF-A0A7C3FJ46-F1,27.51
AF-A0A2X0M3K3-F1,70.28
AF-A0A7J2J7Z3-F1,58.78
AF-A0A6H5GDX5-F1,48.16
AF-A0A0F8ZA58-F1,28.85
AF-A0A367G448-F1,47.84
AF-A0A7J9AF42-F1,38.40
AF-A0A841ZB47-F1,39.35
AF-A0A257Q207-F1,73.21
AF-A0A7L5SM42-F1,62.83
AF-A0A0A9TXR0-F1,57.50
AF-C5LKW3-F1,53.34
AF-A0A3D5AVD5-F1,33.66
AF-A0A442UPB2-F1,39.22
AF-X1VBY5-F1,83.68
AF-A0A2K1J7F7-F1,69.53
AF-A0A5K1C8V1-F1,71.94
AF-A0A812YM64-F1,42.44
AF-E9GRN9-F1,51.27
AF-A0A381WRP1-F1,39.03
AF-A0A0C1GA59-F1,37.66
AF-A0A336N412-F1,35.53
AF-A0A1I5X559-F1,66.75
AF-A0A6V7UWU6-F1,42.58
AF-A0A0G1MNP0-F1,21.73
AF-A0A816P1S3-F1,57.25
AF-A0A484ZDC6-F1,34.89
AF-A0A6I1Z303-F1,32.78
AF-A0A7U3UYC5-F1,60.36
AF-A0A0L0EZG1-F1,31.69
AF-A0A2V4DH31-F1,34.64
AF-A0A3R7A8B6-F1,36.63
AF-A0A821LD74-F1,40.67
AF-A0A7Z9VMC3-F1,69.69
AF-A0A7S1C8G2-F1,29.04
AF-L0B031-F1,34.73
AF-Q4EAS1-F1,77.23
AF-A0A1S8M8R4-F1,29.79
AF-A0A2V9RIE0-F1,72.35
AF-A0A7V9K3I4-F1,35.94
AF-A0A838YMJ9-F1,33.31
AF-A0A099L4Q0-F1,62.64
AF-A0A6A0A6Q7-F1,46.72
AF-A0A835H940-F1,38.27
AF-A0A0A9WZV4-F1,24.99
AF-A0A2N9FUQ6-F1,24.94
AF-A0A7V0S201-F1,31.89
AF-A0A847GG62-F1,60.14
AF-A0A5C3M7W1-F1,64.89
AF-A0A6A0BAF0-F1,47.33
AF-A0A2R6K291-F1,44.20
AF-A0A4R4DV40-F1,36.06
AF-S7U3B2-F1,63.23
AF-A0A812PRT4-F1,40.51
AF-A0A7C6BAG8-F1,38.69
AF-A0A0K8ME89-F1,57.60
AF-A0A7G9Z2M5-F1,44.41
AF-A0A2D3WEF6-F1,59.67
AF-A0A498T2L0-F1,26.98
AF-A0A7K4F708-F1,67.39
AF-A0A7Y5UA25-F1,37.43
AF-A0A384KKT6-F1,77.86
AF-M1WB86-F1,79.26
AF-A0A080YWB0-F1,39.16
AF-T0G8S5-F1,76.23
AF-A0A3D8P8T0-F1,84.70
AF-E2CB57-F1,51.66
AF-A0A1V5LYA5-F1,76.65
AF-A0A6V7JJ54-F1,57.58
AF-A0A2G1MBX3-F1,65.28
AF-A2DAL6-F1,23.85
AF-A0A2U2SFU3-F1,25.75
AF-C8X9L9-F1,66.64
AF-A0A3D5ABU5-F1,21.22
AF-A0A840NUN5-F1,38.62
AF-A0A7C3JUD8-F1,32.18
AF-A0A0E2IWU3-F1,42.00
AF-A0A1Y2FSV1-F1,29.98
AF-A0A485K6L2-F1,25.32
AF-D5DE99-F1,62.72
AF-A0A2E9SZI5-F1,67.37
AF-A0A531LIX3-F1,35.54
AF-X6ELY5-F1,56.73
AF-E3N9Q1-F1,54.15
AF-A0A381NYU8-F1,35.94
AF-A0A0F9S7T3-F1,44.23
AF-C1N001-F1,76.93
AF-A0A392STT1-F1,50.94
AF-A0A7J6S601-F1,38.58
AF-A0A7Y1X438-F1,55.24
AF-A0A133N3P0-F1,72.55
AF-A0A7W7RR50-F1,81.61
AF-A0A7L8V679-F1,29.92
AF-A0A5K1BLG8-F1,56.82
AF-A0A2N9LLC3-F1,36.21
AF-A0A3B8UPZ3-F1,63.05
AF-A0A484P313-F1,23.94
AF-A0A2D6KTW7-F1,79.18
AF-A0A2P5DTT9-F1,26.04
AF-A0A554TV50-F1,70.49
AF-A0A067BRB5-F1,33.31
AF-B6Z5U9-F1,42.30
AF-F0X8N1-F1,50.82
AF-A0A351FNR2-F1,50.02
AF-A0A2P2IC52-F1,65.64
AF-R7V6F4-F1,59.32
AF-A0A2M7ERR9-F1,34.78
AF-A0A3A8NSX3-F1,46.69
AF-A0A1X7V7M1-F1,53.63
AF-A0A420I7J6-F1,40.68
AF-A0A838VVV5-F1,47.64
AF-A0A816B5M9-F1,34.34
AF-A0A6B3IEC8-F1,75.42
AF-A0A7C3CSV4-F1,85.69
AF-A0A4S0XKG3-F1,39.11
AF-A0A5J5CH53-F1,79.19
AF-A0A2W0B877-F1,30.04
AF-A0A809SMI5-F1,54.32
AF-A0A6G1NKW2-F1,42.52
AF-A0A537XKC7-F1,68.38
AF-A0A7Y3JFE2-F1,55.58
AF-A0A3L7HS65-F1,75.28
AF-A0A090TDU8-F1,34.91
AF-A0A7X6YT87-F1,39.45
AF-A0A564Y7B2-F1,31.25
AF-A0A7J4BUY1-F1,33.12
AF-A0A4Z1AWX7-F1,34.97
AF-E3MV22-F1,59.22
AF-A0A1F6B0D1-F1,25.43
AF-A0A0Q5XEY0-F1,37.38
AF-A0A5S3YKE8-F1,32.06
AF-A0A2V6YT65-F1,24.43
AF-A0A660TV00-F1,29.86
AF-A0A1A8N2D1-F1,33.23
AF-A0A2G1Z3T0-F1,45.21
AF-A0A0C2MRA0-F1,45.02
AF-A0A314YP61-F1,43.07
AF-A0A0C9V4M1-F1,66.42
AF-A0A2V5K666-F1,46.59
AF-A0A2B6JH55-F1,46.80
AF-A0A7X7T6G6-F1,26.04
AF-H1LZV8-F1,49.12
AF-A0A1V1W0G2-F1,54.27
AF-A0A1G0ZD41-F1,27.46
AF-A0A2G5I188-F1,45.39
AF-A0A0N5CBN8-F1,33.00
AF-A0A403MNV3-F1,40.80
AF-A0A350KIM4-F1,36.87
AF-A0A5K0X8V9-F1,53.83
AF-A0A4R2X175-F1,58.69
AF-A0A535KDJ6-F1,59.46
AF-A0A4P6JME8-F1,26.05
AF-I2CRY6-F1,49.20
AF-F1KY61-F1,25.89
AF-A0A7V3CXC1-F1,32.83
AF-A0A7S3RYS8-F1,47.32
AF-A0A819LUJ0-F1,33.83
AF-A0A1H0ZI80-F1,50.75
AF-A0A224VKH4-F1,32.03
AF-A0A330EQN8-F1,43.66
AF-A0A1F5X212-F1,53.76
AF-A0A7S3WZJ2-F1,27.36
AF-F0EH29-F1,84.85
AF-A0A0S7ZH79-F1,31.77
AF-E8UBI5-F1,60.15
AF-A0A353GFK9-F1,44.72
AF-H7BYF7-F1,81.72
AF-A0A7J2I4P6-F1,55.42
AF-A0A0L7L3L9-F1,42.94
AF-A0A5E7KWP8-F1,42.97
AF-A0A484TSN9-F1,78.22
AF-W4JQT6-F1,27.21
AF-A0A2X2K0S1-F1,44.93
AF-A0A386C8X3-F1,30.47
AF-A0A7R9BB38-F1,44.57
AF-T1BQ88-F1,30.19
AF-A0A1M7YKG8-F1,35.53
AF-A0A379WGV2-F1,25.51
AF-A0A0F9XHQ8-F1,62.90
AF-A0A4D4J1H3-F1,57.23
AF-A0A7W6BRX4-F1,44.40
AF-A0A1G8J9F3-F1,24.47
AF-A0A838GL92-F1,58.84
AF-A0A558BF60-F1,44.10
AF-A0A7J9NL31-F1,43.92
AF-A0A830GWR5-F1,60.18
AF-A0A3D1QTD5-F1,40.50
AF-A0A836X0S8-F1,42.92
AF-A0A2V7S4M7-F1,40.79
AF-A0A7R6R8K0-F1,38.97
AF-A0A6C6Z3G5-F1,86.36
AF-A0A7L4QPV6-F1,71.23
AF-V2YIC2-F1,24.17
AF-A0A1M5SIC2-F1,38.93
AF-A0A519S4D4-F1,40.45
AF-A0A251UH49-F1,44.86
AF-A0A0P9CLY2-F1,49.32
AF-A0A2N0WYE0-F1,41.94
AF-X1BCD7-F1,76.79
AF-A0A7H8S891-F1,60.82
AF-A0A326KTM1-F1,51.48
AF-W1XR28-F1,73.33
AF-A0A0M3C5S7-F1,44.63
AF-A0A6V8PWA8-F1,37.34
AF-A0A2P7RKN9-F1,61.35
AF-A0A1A0HG11-F1,61.65
AF-A0A7L5BGV9-F1,35.79
AF-A0A2U1M9V4-F1,29.65
AF-A0A1M2YG70-F1,36.50
AF-L5N2V4-F1,62.98
AF-A0A4Y8QDC1-F1,42.16
AF-A0A090KY53-F1,53.18
AF-A0A512HDF9-F1,59.49
AF-A0A7T8HJW6-F1,46.16
AF-A0A7W4HY45-F1,81.38
AF-A0A7Y0L4T0-F1,43.21
AF-A0A830BJ45-F1,78.07
AF-A0A1J5DY20-F1,45.47
AF-A0A7Y5MPI7-F1,27.60
AF-A0A833G3A0-F1,44.22
AF-A0A4Y9VS95-F1,44.94
AF-A0A7V4LF75-F1,19.91
AF-A0A2T1G7L4-F1,29.69
AF-A0A820VM36-F1,28.82
AF-A0A4Y2PXS8-F1,57.01
AF-D6SLS7-F1,53.68
AF-A0A268QV39-F1,60.87
AF-N1LES8-F1,32.17
AF-A0A081D8N0-F1,48.22
AF-A0A2X2RVK2-F1,30.88
AF-A0A2H6JXX4-F1,48.24
AF-A0A351QVX6-F1,48.61
AF-A0A1X7G900-F1,72.44
AF-A0A367ZQF3-F1,39.66
AF-A0A4Y2HUL4-F1,42.90
AF-A0A7J4LEH1-F1,34.83
AF-A0A538RQC3-F1,27.10
AF-E6Q3L3-F1,24.88
AF-A0A243QKD0-F1,26.26
AF-W6NA44-F1,44.85
AF-A0A0F4GIN6-F1,76.92
AF-A0A7G2D3G8-F1,48.13
AF-A0A402BT90-F1,54.71
AF-A0A0S8F2M4-F1,41.94
AF-A0A7I7MAK3-F1,36.60
AF-A0A2X4ZJ05-F1,38.65
AF-A0A1R4HBK2-F1,45.32
AF-A0A4U0XYH5-F1,52.22
AF-A0A659YW17-F1,47.03
AF-A0A2D0N3F2-F1,42.71
AF-X1CEW9-F1,75.28
AF-A0A0G0RNR7-F1,60.74
AF-A0A7W6WMB9-F1,62.39
AF-A0A359LSJ6-F1,44.97
